row_index,ID,Tool,missing_rate,zero_rate,y_true,global_pred,residual_pred,corrected_pred,global_residual,corrected_residual,global_absolute_error,corrected_absolute_error,absolute_error_change,improved
124,NH1099,L,0.002600297176820208,0.038261515601783064,2.7470737393934996,2.7025647163391113,-0.004991607274860144,2.7010672341566533,0.04450902305438831,0.04600650523684635,0.04450902305438831,0.04600650523684635,-0.001497482182458043,False
125,NH1100,N,0.0029717682020802376,0.036404160475482915,2.613716775253056,2.5541837215423584,-0.02746002748608589,2.5459457132965326,0.059533053710697725,0.06777106195652349,0.059533053710697725,0.06777106195652349,-0.008238008245825768,False
126,NH1101,N,0.001114413075780089,0.034546805349182766,2.633580800505278,2.5349690914154053,-0.04822671040892601,2.5205010782927273,0.0986117090898726,0.11307972221255058,0.0986117090898726,0.11307972221255058,-0.01446801312267798,False
127,NH1102,M,0.0007429420505200594,0.0412332838038633,2.7202946388888884,2.841176748275757,0.020092329010367393,2.847204446978867,-0.12088210938686839,-0.12690980808997843,0.12088210938686839,0.12690980808997843,-0.00602769870311004,False
128,NH1103,L,0.0018573551263001485,0.037518573551263,2.8136469898988885,2.7834062576293945,-0.048636771738529205,2.7688152261078356,0.030240732269493975,0.044831763791052914,0.030240732269493975,0.044831763791052914,-0.01459103152155894,False
129,NH1113,M,0.0003714710252600297,0.04903417533432392,2.652038446969444,2.5588791370391846,-0.0979766920208931,2.5294861294329167,0.09315930993025923,0.12255231753652707,0.09315930993025923,0.12255231753652707,-0.02939300760626784,False
130,NH1114,L,0.002600297176820208,0.04086181277860327,2.733161914140833,2.9006972312927246,0.048929136246442795,2.9153759721666574,-0.1675353171518914,-0.18221405802582424,0.1675353171518914,0.18221405802582424,-0.014678740873932838,False
131,NH1115,M,0.0003714710252600297,0.04606240713224369,2.526530335858333,2.5208981037139893,-0.1423901468515396,2.478181059658527,0.005632232144343607,0.04834927619980567,0.005632232144343607,0.04834927619980567,-0.04271704405546206,False
132,NH1116,L,0.0014858841010401188,0.0475482912332838,2.9667710909095826,2.9694554805755615,0.01834823191165924,2.974959950149059,-0.002684389665978948,-0.008188859239476542,0.002684389665978948,0.008188859239476542,-0.005504469573497595,False
133,NH1117,N,0.0003714710252600297,0.034918276374442794,2.7098851704545828,2.6138246059417725,-0.04200718179345131,2.601222451403737,0.09606056451281031,0.10866271905084579,0.09606056451281031,0.10866271905084579,-0.012602154538035482,False
134,NH1118,M,0.0003714710252600297,0.04457652303120357,2.7538493560604165,2.658968925476074,0.033677030354738235,2.669072034582496,0.09488043058434226,0.08477732147792061,0.09488043058434226,0.08477732147792061,0.010103109106421648,True
135,NH1119,M,0.0003714710252600297,0.04940564635958395,3.29365796590875,3.258338212966919,0.0791410282254219,3.2820805214345454,0.035319752941830984,0.011577444474204501,0.035319752941830984,0.011577444474204501,0.023742308467626483,True
136,NH1120,L,0.0007429420505200594,0.038261515601783064,2.7279106325754165,2.703200101852417,-0.04277082905173302,2.690368853136897,0.024710530722999557,0.03754177943851955,0.024710530722999557,0.03754177943851955,-0.012831248715519994,False
137,NH1121,M,0.0007429420505200594,0.04271916790490342,3.2124454507579174,3.1068367958068848,-0.012836496345698833,3.102985846903175,0.10560865495103267,0.1094596038547424,0.10560865495103267,0.1094596038547424,-0.003850948903709739,False
138,NH1122,L,0.0014858841010401188,0.04309063893016345,2.3921322121216675,2.6446871757507324,-0.052635449916124344,2.6288965407758953,-0.25255496362906493,-0.2367643286542278,0.25255496362906493,0.2367643286542278,0.015790634974837126,True
139,NH1123,M,0.0003714710252600297,0.050148588410104014,3.264484170454166,3.1871776580810547,0.03497729450464249,3.1976708464324473,0.07730651237311115,0.06681332402171858,0.07730651237311115,0.06681332402171858,0.010493188351392568,True
140,NH1124,L,0.0007429420505200594,0.041976225854383355,2.7818008939391663,2.6728081703186035,-0.0798029750585556,2.648867277801037,0.10899272362056278,0.13293361613812937,0.10899272362056278,0.13293361613812937,-0.023940892517566592,False
141,NH1125,M,0.031203566121842496,0.04309063893016345,3.2393273674245835,3.1487321853637695,0.02343677543103695,3.155763217993081,0.09059518206081396,0.0835641494315027,0.09059518206081396,0.0835641494315027,0.007031032629311262,True
142,NH1126,L,0.03268945022288262,0.041604754829123326,2.618883136363333,2.7127535343170166,0.0005894851055927575,2.7129303798486943,-0.09387039795368368,-0.09404724348536142,0.09387039795368368,0.09404724348536142,-0.00017684553167773842,False
143,NH1127,M,0.030460624071322436,0.04457652303120357,3.1488693787883326,3.0300915241241455,0.06182354688644409,3.048638588190079,0.11877785466418711,0.1002307905982538,0.11877785466418711,0.1002307905982538,0.018547064065933316,True
144,NH1128,N,0.0029717682020802376,0.041976225854383355,2.5942918219704163,2.6735761165618896,-0.05434798821806908,2.657271720096469,-0.07928429459147335,-0.06297989812605254,0.07928429459147335,0.06297989812605254,0.016304396465420812,True
145,NH1130,N,0.0014858841010401188,0.045319465081723624,2.7431731477270835,2.7304019927978516,-0.13557827472686768,2.6897285103797914,0.012771154929231976,0.0534446373472921,0.012771154929231976,0.0534446373472921,-0.040673482418060125,False
146,NH1132,M,0.0003714710252600297,0.044947994056463596,3.1591416590908334,3.2034828662872314,0.06717230379581451,3.2236345574259757,-0.044341207196398,-0.06449289833514227,0.044341207196398,0.06449289833514227,-0.020151691138744265,False
147,NH1133,N,0.0007429420505200594,0.03900445765230312,2.74665581060625,2.641113758087158,0.004656469449400902,2.6425106989219787,0.10554205251909199,0.10414511168427154,0.10554205251909199,0.10414511168427154,0.0013969408348204482,True
148,NH1134,N,0.0018573551263001485,0.043462109955423475,2.6965673181816667,2.5815744400024414,-0.03290434554219246,2.5717031363397838,0.11499287817922532,0.12486418184188297,0.11499287817922532,0.12486418184188297,-0.009871303662657649,False
149,NH1135,M,0.008172362555720654,0.055349182763744426,2.9741608068174994,2.953342914581299,0.008280345238745213,2.9558270181529225,0.020817892236200564,0.01833378866457691,0.020817892236200564,0.01833378866457691,0.0024841035716236526,True
150,NH1137,M,0.0014858841010401188,0.04940564635958395,2.8555435560605003,2.919280767440796,0.05256243795156479,2.9350494988262654,-0.06373721138029564,-0.07950594276576517,0.06373721138029564,0.07950594276576517,-0.015768731385469525,False
151,NH1138,M,0.0007429420505200594,0.04940564635958395,2.5095889116158334,2.4806485176086426,-0.055866748094558716,2.463888493180275,0.02894039400719084,0.04570041843555828,0.02894039400719084,0.04570041843555828,-0.016760024428367437,False
152,NH1138,N,0.002228826151560178,0.11775631500742942,2.5095889116158334,2.6658802032470703,0.12377285212278366,2.7030120588839055,-0.1562912916312369,-0.19342314726807208,0.1562912916312369,0.19342314726807208,-0.03713185563683519,False
153,NH1139,L,0.0003714710252600297,0.03528974739970282,2.617799515150833,2.8041040897369385,-0.04233606532216072,2.7914032701402904,-0.1863045745861056,-0.17360375498945757,0.1863045745861056,0.17360375498945757,0.012700819596648039,True
154,NH1141,N,0.001114413075780089,0.041604754829123326,2.668283753787917,2.7679708003997803,-0.004672382492572069,2.7665690856520087,-0.09968704661186312,-0.0982853318640915,0.09968704661186312,0.0982853318640915,0.0014017147477716208,True
155,NH1142,L,0.0014858841010401188,0.03677563150074294,2.627527598485417,2.697822332382202,-0.06522589176893234,2.6782545648515224,-0.0702947338967852,-0.05072696636610541,0.0702947338967852,0.05072696636610541,0.01956776753067979,True
156,NH1143,L,0.0007429420505200594,0.04457652303120357,2.8601576022733335,2.8949906826019287,-0.0142345130443573,2.8907203286886216,-0.03483308032859522,-0.03056272641528812,0.03483308032859522,0.03056272641528812,0.004270353913307101,True
157,NH1144,M,0.0003714710252600297,0.0575780089153046,2.9515814280295825,2.799081802368164,0.04338716343045235,2.8120979513972997,0.1524996256614184,0.13948347663228278,0.1524996256614184,0.13948347663228278,0.013016149029135615,True
158,NH1145,M,0.0018573551263001485,0.05089153046062407,2.5928440404038886,2.574561834335327,-0.03194229304790497,2.5649791464209555,0.018282206068561457,0.027864893982933125,0.018282206068561457,0.027864893982933125,-0.009582687914371668,False
159,NH1146,M,0.0007429420505200594,0.04420505200594354,2.5724187297988883,2.579174518585205,-0.008966741152107716,2.5764844962395728,-0.006755788786316774,-0.00406576644068446,0.006755788786316774,0.00406576644068446,0.0026900223456323147,True
160,NH1148,N,0.030089153046062408,0.041604754829123326,2.865092530302916,2.7640891075134277,0.018347471952438354,2.7695933490991593,0.10100342278948826,0.09549918120375667,0.10100342278948826,0.09549918120375667,0.005504241585731595,True
161,NH1149,N,0.029346210995542348,0.03937592867756315,2.739402219697084,2.746793031692505,-0.020102936774492264,2.7407621506601574,-0.0073908119954206875,-0.001359930963073186,0.0073908119954206875,0.001359930963073186,0.0060308810323475015,True
162,NH1150,N,0.029346210995542348,0.04271916790490342,2.634898049242916,2.6779308319091797,0.013451747596263885,2.6819663561880587,-0.043032782666263536,-0.047068306945142524,0.043032782666263536,0.047068306945142524,-0.004035524278878988,False
163,NH1151,N,0.029717682020802376,0.03231797919762259,2.836436151515833,2.8536438941955566,-0.03766157478094101,2.8423454217612742,-0.01720774267972347,-0.005909270245441078,0.01720774267972347,0.005909270245441078,0.011298472434282392,True
164,NH1152,N,0.02897473997028232,0.03900445765230312,2.9519707462124996,2.9780421257019043,-0.019381364807486534,2.9722277162596584,-0.026071379489404745,-0.020256970047158873,0.026071379489404745,0.020256970047158873,0.005814409442245871,True
165,NH1153,N,0.029717682020802376,0.038261515601783064,2.7456383219699996,2.7823760509490967,-0.03358662128448486,2.772300064563751,-0.036737728979097106,-0.026661742593751647,0.036737728979097106,0.026661742593751647,0.010075986385345459,True
166,NH1156,N,0.0018573551263001485,0.03937592867756315,2.598219439394167,2.6970272064208984,-0.03520534932613373,2.686465601623058,-0.09880776702673133,-0.08824616222889103,0.09880776702673133,0.08824616222889103,0.010561604797840296,True
167,NH1157,N,0.001114413075780089,0.03863298662704309,2.775934757576249,2.692167282104492,-0.005432733800262213,2.6905374619644133,0.083767475471757,0.08539729561183584,0.083767475471757,0.08539729561183584,-0.0016298201400788415,False
168,NH1158,N,0.030089153046062408,0.03863298662704309,2.71284021212125,2.912735939025879,-0.012440350838005543,2.9090038337744772,-0.1998957269046291,-0.19616362165322743,0.1998957269046291,0.19616362165322743,0.003732105251401663,True
169,NH1159,N,0.002600297176820208,0.03417533432392273,2.3614148964647224,2.479600667953491,-0.07628270238637924,2.4567158572375773,-0.11818577148876885,-0.09530096077285499,0.11818577148876885,0.09530096077285499,0.02288481071591386,True
170,NH1160,L,0.0014858841010401188,0.043462109955423475,2.563641179292777,2.738793134689331,0.013249498791992664,2.742767984326929,-0.17515195539655393,-0.1791268050341519,0.17515195539655393,0.1791268050341519,-0.003974849637597977,False
171,NH1161,M,0.0007429420505200594,0.04271916790490342,3.0850511969702774,3.1125431060791016,0.06520811468362808,3.13210554048419,-0.027491909108824153,-0.04705434351391258,0.027491909108824153,0.04705434351391258,-0.019562434405088425,False
172,NH1162,N,0.0014858841010401188,0.03231797919762259,2.377519378788334,2.4496541023254395,-0.08257187902927399,2.4248825386166573,-0.07213472353710548,-0.04736315982832329,0.07213472353710548,0.04736315982832329,0.024771563708782196,True
173,NH1163,M,0.0,0.04011887072808321,2.9036894772724997,2.8757693767547607,0.009857391938567162,2.8787265943363307,0.027920100517738966,0.024962882936168995,0.027920100517738966,0.024962882936168995,0.002957217581569971,True
174,NH1164,M,0.0003714710252600297,0.04234769687964339,2.7416257196975,2.8000683784484863,0.03031693957746029,2.8091634603217246,-0.05844265875098653,-0.0675377406242248,0.05844265875098653,0.0675377406242248,-0.009095081873238264,False
175,NH1165,M,0.002600297176820208,0.04420505200594354,2.902701965909583,2.936743974685669,0.011092964559793472,2.940071864053607,-0.034042008776085986,-0.03736989814402403,0.034042008776085986,0.03736989814402403,-0.0033278893679380417,False
176,NH1166,L,0.029346210995542348,0.03677563150074294,2.8122027689391667,2.774874210357666,0.01218815241008997,2.778530656080693,0.03732855858150064,0.033672112858473824,0.03732855858150064,0.033672112858473824,0.0036564457230268133,True
177,NH1167,N,0.029717682020802376,0.033060921248142645,2.7599964242424995,2.876577138900757,-0.0003286107676103711,2.8764785556704737,-0.11658071465825737,-0.11648213142797426,0.11658071465825737,0.11648213142797426,9.858323028311133e-05,True
178,NH1168,L,0.029717682020802376,0.033060921248142645,2.6533689318191667,2.735957622528076,0.008275551721453667,2.7384402880445124,-0.0825886907089095,-0.08507135622534578,0.0825886907089095,0.08507135622534578,-0.0024826655164362776,False
179,NH1169,M,0.029717682020802376,0.04086181277860327,3.2295151969700013,3.0766525268554688,0.020238814875483513,3.0827241713181137,0.15286267011453258,0.14679102565188762,0.15286267011453258,0.14679102565188762,0.006071644462644965,True
180,NH1170,L,0.029717682020802376,0.04011887072808321,2.942394416667917,2.9527101516723633,0.011097581125795841,2.956039426010102,-0.010315735004446491,-0.013645009342185155,0.010315735004446491,0.013645009342185155,-0.0033292743377386635,False
181,NH1171,L,0.030089153046062408,0.03528974739970282,3.0900070151504173,3.045443296432495,0.04740738123655319,3.059665510803461,0.044563718717922196,0.03034150434695615,0.044563718717922196,0.03034150434695615,0.014222214370966046,True
182,NH1172,L,0.029346210995542348,0.03231797919762259,2.7757624659091675,2.8147165775299072,0.04024586081504822,2.8267903357744215,-0.038954111620739695,-0.05102786986525398,0.038954111620739695,0.05102786986525398,-0.012073758244514288,False
183,NH1173,L,0.030460624071322436,0.03937592867756315,2.8191184810608334,2.8818933963775635,0.010774001479148865,2.8851255968213083,-0.06277491531673007,-0.06600711576047491,0.06277491531673007,0.06600711576047491,-0.003232200443744837,False
184,NH1174,L,0.030089153046062408,0.03566121842496285,2.7429639583337497,2.7675211429595947,-0.01015850342810154,2.7644735919311643,-0.024557184625844997,-0.021509633597414535,0.024557184625844997,0.021509633597414535,0.003047551028430462,True
185,NH1176,L,0.001114413075780089,0.04717682020802377,2.963629511363333,2.89384388923645,0.030281912535429,2.902928462997079,0.06978562212688288,0.06070104836625401,0.06978562212688288,0.06070104836625401,0.009084573760628878,True
186,NH1177,M,0.001114413075780089,0.05609212481426449,3.127391098485834,3.1639444828033447,0.03841488063335419,3.175468946993351,-0.03655338431751076,-0.04807784850751684,0.03655338431751076,0.04807784850751684,-0.011524464190006078,False
