row_index,ID,Tool,missing_rate,zero_rate,y_true,y_pred,residual,absolute_residual,squared_error,AN_tool_max_z,AN_tool_top5_mean_z,AN_tool_top10_mean_z,AN_tool_count_z3,AN_tool_count_z5
546,NH1599,L,0.0003714710252600297,0.03863298662704309,2.7516804595958333,2.682400941848755,0.06927951774707841,0.06927951774707841,0.004799651579267753,12.594577710891846,7.771329558871197,5.384341434075008,8,3
547,NH1600,L,0.0003714710252600297,0.033432392273402674,2.8901921085852775,2.9007041454315186,-0.010512036846241024,0.010512036846241024,0.00011050291865672894,5.848559627593286,4.543392917727431,3.9381696747339774,15,2
548,NH1601,L,0.0007429420505200594,0.03528974739970282,2.679304651514722,2.8360631465911865,-0.15675849507646467,0.15675849507646467,0.024573225778638,9.329932106882351,7.220824678890779,5.390831791052494,18,4
549,NH1602,N,0.0003714710252600297,0.046433878157503716,2.6095519949491663,2.726116418838501,-0.11656442388933463,0.11656442388933463,0.013587264916652486,3.4193203413693944,3.118274321617904,2.8742204717862347,3,0
550,NH1603,L,0.0,0.029717682020802376,2.4643921868686105,2.641436815261841,-0.17704462839323032,0.17704462839323032,0.03134480044289702,9.325215551842714,5.319541995162654,4.1958317255646,10,2
551,NH1604,L,0.029717682020802376,0.04011887072808321,2.894043181817917,2.8013756275177,0.09266755430021689,0.09266755430021689,0.008587275619983646,13.266710895226748,8.48394298106874,5.741480845608986,7,4
552,NH1605,N,0.02711738484398217,0.033432392273402674,2.539839329545001,2.7748587131500244,-0.2350193836050236,0.2350193836050236,0.05523411067008524,10.855236418883019,4.987316555016856,3.984776266917205,6,1
553,NH1606,N,0.02711738484398217,0.03268945022288262,2.7267650037887496,2.868680238723755,-0.14191523493500524,0.14191523493500524,0.020139933906657734,5.431765977346074,4.405798141298962,3.9822174207334093,25,1
554,NH1607,L,0.02711738484398217,0.033060921248142645,2.794889651515416,2.771800994873047,0.02308865664236892,0.02308865664236892,0.0005330860655492065,4.3486965321275,3.463408622363775,3.1730990202222107,6,0
555,NH1608,N,0.028603268945022287,0.0338038632986627,2.7100046969695835,2.698810338973999,0.011194357995584436,0.011194357995584436,0.0001253136509333052,5.431765977346074,4.002438998753361,3.5193832841344834,7,1
556,NH1609,N,0.028603268945022287,0.030089153046062408,2.808178026515416,2.8849291801452637,-0.07675115362984775,0.07675115362984775,0.005890739583512491,4.909059170564381,4.310930777878513,3.8090961676345167,10,0
557,NH1610,J,0.001114413075780089,0.03714710252600297,2.4609179873736116,2.7072930335998535,-0.24637504622624196,0.24637504622624196,0.06070066340298286,5.216037025704583,4.2973131435130485,3.92879111831051,24,1
558,NH1611,J,0.0003714710252600297,0.05052005943536404,2.5755620909088894,2.8078014850616455,-0.23223939415275607,0.23223939415275607,0.05393513619643919,6.056024983146224,5.089690570224016,4.704653568114987,57,2
559,NH1612,J,0.0007429420505200594,0.038261515601783064,2.621274502524444,2.544886350631714,0.07638815189273007,0.07638815189273007,0.005835149749586801,8.337088355866278,5.470231250698612,4.453612305315856,11,3
560,NH1613,N,0.0003714710252600297,0.04271916790490342,3.1174297348480544,3.0379507541656494,0.079478980682405,0.079478980682405,0.006316908370314107,5.690316895234509,3.859027072501656,3.1820663272535747,3,1
561,NH1614,N,0.001114413075780089,0.038261515601783064,2.909926568181389,2.9080896377563477,0.0018369304250414054,0.0018369304250414054,3.374313386442798e-06,4.2177603256351786,3.372148151235958,3.14424361704599,4,0
562,NH1615,N,0.0007429420505200594,0.04309063893016345,2.9249686262625003,2.881601572036743,0.04336705422575715,0.04336705422575715,0.0018807013922197613,4.703248218130714,3.527947545898429,3.0504635073523634,3,0
563,NH1616,N,0.002600297176820208,0.04049034175334324,3.038251255681042,3.0088415145874023,0.029409741093639585,0.029409741093639585,0.0008649328711949129,3.4458565374624572,3.344763756103653,3.1431783801858213,6,0
564,NH1617,N,0.002228826151560178,0.03974739970282318,2.737297123106042,2.88155460357666,-0.14425748047061804,0.14425748047061804,0.020810220671730745,4.2177603256351786,3.4269333335515264,3.0707516678458395,5,0
565,NH1619,N,0.0007429420505200594,0.04049034175334324,2.9540384015145826,2.84060001373291,0.11343838778167248,0.11343838778167248,0.0128682678225051,6.112536618838291,4.253526159078933,3.6847469829112454,8,1
566,NH1620,J,0.0007429420505200594,0.048662704309063894,2.893701810606112,2.9409918785095215,-0.047290067903409394,0.047290067903409394,0.0022363505223090712,11.827352764155922,7.192457269035043,5.023457885573905,7,4
567,NH1621,J,0.0,0.03268945022288262,2.6374142760940753,2.7330331802368164,-0.0956189041427411,0.0956189041427411,0.009142974829458712,6.231108152389153,4.8979956567797815,4.056279852126915,9,2
568,NH1622,J,0.0003714710252600297,0.046805349182763745,2.78111150505,2.802769422531128,-0.021657917481127775,0.021657917481127775,0.00046906538961934006,6.231108152389153,4.413421517310804,3.697809207664619,8,1
569,NH1623,J,0.0003714710252600297,0.033432392273402674,2.941981262625833,2.903876781463623,0.03810448116220977,0.03810448116220977,0.001451951484641199,11.679771945978645,7.675479578586021,5.7608413323575265,21,3
570,NH1624,J,0.0018573551263001485,0.03603268945022288,3.112737872727167,3.0867040157318115,0.026033856995355542,0.026033856995355542,0.0006777617100546227,5.0857350563786285,3.8289715389293755,3.3737416259328277,5,1
571,NH1625,J,0.0003714710252600297,0.041976225854383355,3.022505628787084,2.892343044281006,0.1301625845060781,0.1301625845060781,0.016942298405301922,4.485114732685636,4.1609584148121845,3.9789043822763404,19,0
572,NH1626,J,0.0003714710252600297,0.036404160475482915,2.6289725101013888,2.8057754039764404,-0.17680289387505166,0.17680289387505166,0.03125926328259278,9.77475360300091,5.64400403878124,4.7136644759527915,16,3
573,NH1627,J,0.002600297176820208,0.05572065378900446,2.64773330808,2.810903549194336,-0.1631702411143361,0.1631702411143361,0.026624527585310576,11.832457151983315,5.649868291441541,4.34614816239371,10,2
574,NH1628,J,0.002228826151560178,0.043833580980683504,2.765108738181733,2.6740148067474365,0.09109393143429667,0.09109393143429667,0.008298104344156343,4.062825185586906,3.5318175556457234,3.2078056587173394,6,0
575,NH1629,J,0.0007429420505200594,0.05460624071322437,2.7709344015144453,2.762939691543579,0.007994709970866154,0.007994709970866154,6.39153875182667e-05,3.0465553010821638,2.8780083524790245,2.767863030588802,2,0
576,NH1630,J,0.0014858841010401188,0.043462109955423475,2.9784578535355566,2.9782824516296387,0.0001754019059179157,0.0001754019059179157,3.076582859963736e-08,4.305603825291917,3.9852548152240823,3.7771636520688823,16,0
577,NH1631,L,0.0274888558692422,0.036404160475482915,2.9908430984849996,2.9221582412719727,0.06868485721302697,0.06868485721302697,0.0047176096103739035,4.825343345508102,4.470863869842819,4.010373400381539,12,0
578,NH1632,N,0.02674591381872214,0.030832095096582468,2.9853468585863894,3.0382115840911865,-0.05286472550479715,0.05286472550479715,0.00279467920269755,4.237880492404776,3.850867525984957,3.5557660249932943,13,0
579,NH1633,N,0.02823179791976226,0.033432392273402674,3.001783654545001,2.9469823837280273,0.05480127081697361,0.05480127081697361,0.003003179283155284,6.866873156136219,5.143825713745846,4.280470292683165,18,3
580,NH1634,N,0.028603268945022287,0.02897473997028232,3.1808558661602775,3.0773072242736816,0.10354864188659585,0.10354864188659585,0.010722321236558472,16.248192496351816,6.901066081494119,5.1906450686492835,17,2
581,NH1635,L,0.02823179791976226,0.03194650817236255,2.9771905227274993,2.8636410236358643,0.11354949909163503,0.11354949909163503,0.012893488743961224,4.441915503299052,4.3343801857062765,3.799822288189861,9,0
582,NH1636,N,0.02786032689450223,0.02711738484398217,2.9940467095961107,2.9985780715942383,-0.004531361998127537,0.004531361998127537,2.053324155807438e-05,4.954715857489545,3.9058511190926395,3.566696212384856,14,0
583,NH1663,N,0.0014858841010401188,0.043833580980683504,2.9450829810606245,2.8507606983184814,0.09432228274214305,0.09432228274214305,0.008896693021688776,3.505467902916531,3.4702306992943286,3.06236533533061,5,0
584,NH1664,M,0.036404160475482915,0.041976225854383355,2.5381910833333334,2.7337024211883545,-0.19551133785502106,0.19551133785502106,0.03822468322986019,9.035034829181386,7.803182102984164,6.791081242823457,37,10
585,NH1665,L,0.03863298662704309,0.048662704309063894,2.4984651515149996,2.8298022747039795,-0.3313371231889799,0.3313371231889799,0.10978428920314924,9.725682070880332,8.321638674061287,6.727780312256774,28,9
586,NH1666,M,0.08209509658246657,0.03528974739970282,3.0737420606058334,2.995657444000244,0.0780846166055893,0.0780846166055893,0.006097207350441872,10.942880382980176,8.148232647766422,6.1067206694310645,20,5
587,NH1667,J,0.0007429420505200594,0.048662704309063894,2.7702204938575674,2.7732932567596436,-0.0030727629020761427,0.0030727629020761427,9.441871852375398e-06,3.512793290299522,3.182689756120667,2.8957424491170345,3,0
588,NH1668,J,0.0007429420505200594,0.03789004457652303,2.9043724090908336,2.8070082664489746,0.097364142641859,0.097364142641859,0.009479776272384265,5.852951584757995,4.470326341136461,3.868158352733727,12,2
589,NH1669,J,0.0014858841010401188,0.046805349182763745,2.9228999570700003,2.9438633918762207,-0.020963434806220427,0.020963434806220427,0.00043946559887465407,5.0857350563786285,3.893697069197919,3.5049181705806043,8,1
590,NH1671,L,0.0007429420505200594,0.030832095096582468,2.7723035265154166,2.5294525623321533,0.24285096418326324,0.24285096418326324,0.0589765908047406,11.290282132004839,7.485179898238373,6.163218943412511,16,9
591,NH1672,L,0.0007429420505200594,0.034918276374442794,2.7109870606066666,2.7929091453552246,-0.081922084748558,0.081922084748558,0.006711227969549919,7.657690787760459,6.739427365276097,5.607992274983605,14,8
592,NH1682,O,0.0003714710252600297,0.03863298662704309,2.9118870189395833,3.0577714443206787,-0.14588442538109536,0.14588442538109536,0.02128226556877238,9.165785722292265,7.8339099897845275,6.0309841217737175,17,5
593,NH1683,N,0.001114413075780089,0.03677563150074294,2.8445862613637503,2.796983480453491,0.047602780910259046,0.047602780910259046,0.002266024750390123,16.21069726559332,6.2849302971589,4.627359454284775,8,1
594,NH1684,O,0.0014858841010401188,0.03677563150074294,2.8141230492429163,2.976165533065796,-0.16204248382287956,0.16204248382287956,0.02625776656348818,6.7623659665326565,4.271800584970039,3.6276327778400037,7,1
595,NH1685,N,0.001114413075780089,0.03974739970282318,2.9339350757569456,2.933777093887329,0.00015798186961646365,0.00015798186961646365,2.495827112751332e-08,8.211686236468728,5.946908402993059,4.841967358300958,71,2
596,NH1686,N,0.001114413075780089,0.04420505200594354,3.1082548999995008,3.159513235092163,-0.05125833509266231,0.05125833509266231,0.0026274169164716564,3.9795272929878758,3.888812084901815,3.7350563761081226,70,0
597,NH1688,N,0.0007429420505200594,0.03937592867756315,2.848719204545,2.757859706878662,0.09085949766633794,0.09085949766633794,0.008255448316179269,4.756681191358213,4.330331256548601,4.013656029654222,70,0
598,NH1689,N,0.0033432392273402673,0.04606240713224369,3.006316,3.1255996227264404,-0.11928362272644044,0.11928362272644044,0.014228582650743778,12.044301171227906,11.669760607630028,11.253113439907684,132,59
599,NH1702,L,0.0003714710252600297,0.04086181277860327,3.0610138762624994,3.0736048221588135,-0.012590945896314043,0.012590945896314043,0.00015853191856390745,13.194064434850679,9.598983196707955,7.321264308901746,15,6
600,NH1703,N,0.0003714710252600297,0.04271916790490342,2.8691397777783334,2.8552803993225098,0.013859378455823634,0.013859378455823634,0.0001920823711817483,16.24819249635151,7.207449351796299,5.495584101088051,16,3
601,NH1704,L,0.0003714710252600297,0.04049034175334324,3.0184068282827776,2.969027519226074,0.0493793090567034,0.0493793090567034,0.0024383161629174307,7.8452589257132015,6.828527523682496,5.780217623455968,16,6
602,NH1705,N,0.0003714710252600297,0.03603268945022288,2.8160141338380558,2.8669381141662598,-0.050923980328204,0.050923980328204,0.002593251772467308,5.355628271524561,4.760472070948159,4.159947022436209,12,1
603,NH1706,N,0.0007429420505200594,0.03974739970282318,2.9392557462116664,2.911280632019043,0.02797511419262344,0.02797511419262344,0.0007826070140903214,4.328456242066855,4.152128399201505,3.817408033484925,14,0
604,NH1707,L,0.0003714710252600297,0.045319465081723624,2.8687946666664588,2.8467941284179688,0.02200053824849002,0.02200053824849002,0.0004840236832232723,13.029434094524492,6.857364186600374,4.735113856255267,4,2
605,NH1709,N,0.0007429420505200594,0.03863298662704309,2.7457053522729167,2.845486640930176,-0.0997812886572591,0.0997812886572591,0.009956305566103264,3.713830794199638,3.421475421527531,3.225691686837157,8,0
606,NH1710,N,0.0007429420505200594,0.04271916790490342,2.9376880075758334,2.9804210662841797,-0.042733058708346316,0.042733058708346316,0.001826114306570973,4.140583108262882,3.095779585911541,2.790944560289359,2,0
607,NH1711,N,0.0003714710252600297,0.04234769687964339,3.096050136364167,3.128417730331421,-0.03236759396725386,0.03236759396725386,0.0010476611392290084,6.218589129946203,3.8779224497933833,3.2146208327245107,4,1
608,NH1712,L,0.0007429420505200594,0.044947994056463596,2.877750958333749,2.869432210922241,0.008318747411507843,0.008318747411507843,6.920155849646844e-05,11.371936416257123,4.999922844005302,3.7400742841273016,2,2
609,NH1714,N,0.0003714710252600297,0.038261515601783064,2.8468540606070833,2.7739357948303223,0.07291826577676108,0.07291826577676108,0.005317073483890366,9.31890487944837,4.291521488382548,3.3556796506185185,3,1
610,NH1716,N,0.001114413075780089,0.050148588410104014,2.9423472500008336,2.986872911453247,-0.044525661452413434,0.044525661452413434,0.0019825345277749355,3.6375023444006125,3.1742332741200476,2.925261022260109,4,0
611,NH1717,L,0.001114413075780089,0.04903417533432392,2.772616829545833,2.8034725189208984,-0.03085568937506533,0.03085568937506533,0.0009520735668105196,6.288133773793106,5.511292939018159,4.522714181148628,17,4
612,NH1718,M,0.0018573551263001485,0.0338038632986627,2.5934370416666668,2.745987892150879,-0.15255085048421213,0.15255085048421213,0.023271761983456443,4.928973861562865,4.1279688635928595,3.729352566156063,30,0
613,NH1719,M,0.0018573551263001485,0.03900445765230312,2.8422278863641672,2.8413946628570557,0.000833223507111569,0.000833223507111569,6.942614128033029e-07,9.980741728476078,5.579203762584091,4.703504792880278,26,1
614,NH1721,L,0.002600297176820208,0.041976225854383355,2.8604159356050007,2.8769843578338623,-0.016568422228861568,0.016568422228861568,0.00027451261515383415,5.865427509709571,4.182632893724182,3.737816734697893,10,1
615,NH1722,N,0.0007429420505200594,0.03194650817236255,2.86136358712125,2.772953987121582,0.08840959999966813,0.08840959999966813,0.007816257372101319,4.217359017750154,4.216268761245966,4.107047731037594,13,0
616,NH1724,O,0.0018573551263001485,0.03566121842496285,2.983917755049999,2.903557062149048,0.08036069290095105,0.08036069290095105,0.006457840963520964,6.187526731559811,4.999278655408394,4.360655452930446,24,3
617,NH1725,N,0.0018573551263001485,0.037518573551263,3.005704808080278,3.0165059566497803,-0.010801148569502317,0.010801148569502317,0.00011666481042046195,9.436485139977245,5.260753834779571,4.726901080898558,15,1
618,NH1726,L,0.0,0.041976225854383355,2.7433783434338888,2.772618055343628,-0.029239711909739174,0.029239711909739174,0.0008549607525645429,7.467947138824997,5.129385506330964,4.229588091538946,15,3
619,NH1727,O,0.002228826151560178,0.038261515601783064,3.033899217172222,2.9990804195404053,0.03481879763181661,0.03481879763181661,0.001212348668525398,6.668979746211708,4.32852816642499,3.9539862219778925,23,1
620,NH1728,N,0.0007429420505200594,0.036404160475482915,3.1653335303028323,3.1121788024902344,0.05315472781259789,0.05315472781259789,0.002825425088831368,4.216462832896655,4.215965088068092,4.164480036712915,16,0
621,NH1729,L,0.0007429420505200594,0.04457652303120357,2.909598431818333,2.8243424892425537,0.08525594257577929,0.08525594257577929,0.007268575744484575,4.982154730601078,3.4584779118614755,3.104757153470712,3,0
622,NH1730,O,0.0003714710252600297,0.03937592867756315,3.09583614015125,3.090265989303589,0.005570150847661104,0.005570150847661104,3.1026580465699715e-05,5.874852244004868,4.321554348965151,4.003391628520762,22,1
623,NH1731,N,0.0018573551263001485,0.045319465081723624,2.957467170454167,2.8032095432281494,0.15425762722601766,0.15425762722601766,0.023795415557401025,5.431765977346074,4.497286517197546,4.340542587108699,19,1
624,NH1732,N,0.0014858841010401188,0.03863298662704309,2.9242628580675003,2.9816300868988037,-0.05736722883130341,0.05736722883130341,0.0032909989437831287,9.26931912842932,6.643392202145696,5.642600424878104,29,4
625,NH1733,L,0.08172362555720654,0.03789004457652303,2.632047236741875,2.860309600830078,-0.2282623640882031,0.2282623640882031,0.052103706859135394,10.426323163831851,6.135591464780933,4.822063906367277,14,3
626,NH1734,N,0.038261515601783064,0.03863298662704309,3.0625282613649993,3.015974521636963,0.04655373972803645,0.04655373972803645,0.002167250682665759,15.725742164076099,10.960720435445392,7.220008077061425,13,5
627,NH1744,N,0.0003714710252600297,0.03937592867756315,2.7187532601002786,2.730388879776001,-0.011635619675722353,0.011635619675722353,0.00013538764523805715,6.218589129946203,3.994405204615839,3.580707759540997,12,1
628,NH1745,L,0.0007429420505200594,0.043462109955423475,2.559162946969445,2.7106642723083496,-0.1515013253389048,0.1515013253389048,0.02295265157944468,5.848559627593286,4.727438473948041,3.9055254905087318,7,3
629,NH1746,N,0.0,0.03566121842496285,2.9451490631305544,2.930488348007202,0.014660715123352208,0.014660715123352208,0.00021493656792808815,6.763941535474155,4.581519273419634,3.8053970231806318,8,1
630,NH1750,N,0.02897473997028232,0.037518573551263,2.993140595959167,2.8721132278442383,0.12102736811492854,0.12102736811492854,0.014647623832826421,5.87946089016744,4.09644627414542,3.777268206609694,11,1
631,NH1752,N,0.029346210995542348,0.034918276374442794,3.0762563636374995,3.0733845233917236,0.002871840245775914,0.002871840245775914,8.247466397258261e-06,3.8125059818290596,3.587138121478553,3.43354422036265,11,0
632,NH1754,N,0.0003714710252600297,0.04420505200594354,2.7977523131311104,2.7881743907928467,0.009577922338263711,0.009577922338263711,9.1736596317811e-05,3.3530057931453596,3.2425759623483557,3.0614491656502087,6,0
633,NH1755,N,0.0003714710252600297,0.033432392273402674,2.868438573232777,2.898090362548828,-0.029651789316051058,0.029651789316051058,0.0008792286096434797,11.467508857572177,5.117579749254429,3.9623990263805817,6,1
634,NH1757,N,0.001114413075780089,0.03231797919762259,2.8736678383836107,2.7523107528686523,0.12135708551495838,0.12135708551495838,0.014727542204684922,4.40322322658205,3.89693175275422,3.7748482458334998,34,0
635,NH1758,N,0.0029717682020802376,0.04420505200594354,2.7538293484841665,2.7910830974578857,-0.03725374897371925,0.03725374897371925,0.001387841812596888,16.248192496351592,6.503721885300446,4.840731345866945,9,2
636,NH1765,J,0.0007429420505200594,0.036404160475482915,3.146891314395417,3.062279224395752,0.08461208999966496,0.08461208999966496,0.0071592057741114035,3.561292155332447,3.3332600275481306,3.0824245398506482,5,0
637,NH1766,J,0.0018573551263001485,0.034546805349182766,2.774261397727083,2.9113388061523438,-0.13707740842526084,0.13707740842526084,0.01879021590058577,10.871569588739543,7.343152527385188,5.240986918629207,14,4
638,NH1767,J,0.0007429420505200594,0.03900445765230312,2.9929210568175,2.889382839202881,0.10353821761461912,0.10353821761461912,0.010720162506812226,3.948763799494755,3.4621937149296924,3.3008088755948948,9,0
639,NH1768,J,0.0003714710252600297,0.03268945022288262,2.818932253787083,2.8223869800567627,-0.0034547262696795755,0.0034547262696795755,1.1935133598414155e-05,3.2797930199207883,2.9392844585662314,2.7746616956362002,1,0
640,NH1769,O,0.0003714710252600297,0.04420505200594354,2.9994482575762498,3.0437889099121094,-0.0443406523358596,0.0443406523358596,0.001966093449569571,3.6301920849513407,3.286950998759219,3.0948363700287453,5,0
641,NH1770,O,0.0003714710252600297,0.043462109955423475,3.0840344545449994,3.0353586673736572,0.04867578717134213,0.04867578717134213,0.0023693322567497955,3.1042918527381222,2.923881614954953,2.7895150972001135,1,0
642,NH1771,O,0.0014858841010401188,0.043833580980683504,3.0430837992420834,3.1133792400360107,-0.07029544079392736,0.07029544079392736,0.004941448996412546,3.647907575312326,3.2613972669040576,2.9598449271121003,3,0
643,NH1772,O,0.0007429420505200594,0.04457652303120357,3.204778238636667,3.0869333744049072,0.11784486423175977,0.11784486423175977,0.013887412025801894,5.2292409812811345,3.371711374676458,3.0223545539759167,2,1
644,NH1773,O,0.0003714710252600297,0.043833580980683504,3.0746478371216663,3.085542678833008,-0.010894841711341474,0.010894841711341474,0.00011869757591518602,5.926315647192675,3.907079849503481,3.417082634026007,6,1
645,NH1774,O,0.0007429420505200594,0.04420505200594354,3.007947106060417,3.0903429985046387,-0.08239589244422163,0.08239589244422163,0.006789083091679739,3.197616306681001,2.9879075592589097,2.866966014992124,2,0
646,NH1776,J,0.02897473997028232,0.03194650817236255,2.980085080807223,2.970510959625244,0.009574121181978867,0.009574121181978867,9.166379640721643e-05,4.277039540019515,3.0959971667039192,2.7899074665914974,2,0
647,NH1777,J,0.02711738484398217,0.031203566121842496,3.01455415909125,3.083578586578369,-0.06902442748711923,0.06902442748711923,0.004764371589924581,11.576154497119624,5.114115178666425,3.8022781619971715,4,1
648,NH1778,J,0.0274888558692422,0.030460624071322436,2.758398689393333,2.810178518295288,-0.05177982890195487,0.05177982890195487,0.002681150681115721,5.007973503554072,3.7123239036570026,3.225408753989364,4,1
649,NH1779,J,0.02786032689450223,0.03417533432392273,2.7614538989908333,2.8346078395843506,-0.07315394059351732,0.07315394059351732,0.005351499024359861,3.2122516526016662,3.083574883522623,2.9073546254932934,4,0
650,NH1780,J,0.02711738484398217,0.036404160475482915,2.6930897878783333,2.7941601276397705,-0.1010703397614372,0.1010703397614372,0.010215213579492354,5.972775097522509,3.4874982975378415,2.946379993398161,3,1
651,NH1781,J,0.02786032689450223,0.03194650817236255,3.201655295454167,2.9133636951446533,0.28829160030951373,0.28829160030951373,0.08311204680902042,11.80397770689568,4.927549814889542,3.649853578667438,3,1
652,NH1782,J,0.0274888558692422,0.02488855869242199,3.008942829544999,2.930391788482666,0.07855104106233313,0.07855104106233313,0.006170266051976345,4.422183609215528,3.743350277982195,3.2120401690167766,4,0
653,NH1783,J,0.02823179791976226,0.03528974739970282,3.2464855959600003,3.0665626525878906,0.17992294337210968,0.17992294337210968,0.032372265551683384,3.831595334554578,3.0630189928051346,2.8612766370220144,2,0
654,NH1784,N,0.0003714710252600297,0.03863298662704309,3.1749845909087493,3.12882399559021,0.04616059531853933,0.04616059531853933,0.0021308005601619554,8.552460362787834,5.854256492869002,4.709641838843739,17,3
655,NH1785,N,0.002228826151560178,0.03937592867756315,3.0303871742425006,3.110985279083252,-0.08059810484075136,0.08059810484075136,0.006496054503920748,3.8125059818290596,3.5319416415215166,3.398381789998016,12,0
656,NH1787,O,0.0003714710252600297,0.034546805349182766,3.123567117424167,3.2557241916656494,-0.1321570742414826,0.1321570742414826,0.01746549227206874,3.932178353190473,3.671278051645978,3.39339945137331,9,0
657,NH1788,O,0.0018573551263001485,0.03231797919762259,3.068357560605417,2.901338577270508,0.16701898333490917,0.16701898333490917,0.027895340794226665,6.442951800764673,5.283813263895998,4.300799742208342,10,3
658,NH1789,J,0.0007429420505200594,0.05274888558692422,2.9286468459597224,2.957829236984253,-0.029182391024530574,0.029182391024530574,0.0008516119459086026,5.852951584757995,4.032431705524238,3.469145282252878,6,1
659,NH1790,J,0.0018573551263001485,0.03937592867756315,2.8337587954544445,2.82330322265625,0.010455572798194535,0.010455572798194535,0.00010931900253834548,6.782849125074251,4.354523455454655,3.7142303523951647,9,1
660,NH1791,J,0.0003714710252600297,0.04717682020802377,3.113605141414166,3.1435086727142334,-0.02990353130006751,0.02990353130006751,0.0008942211842141172,3.4387823530581856,3.0817182420237463,2.866536577459789,3,0
661,NH1792,J,0.002600297176820208,0.04049034175334324,2.9300635050505566,2.865886926651001,0.0641765783995556,0.0641765783995556,0.004118633215074306,3.6744426524999754,3.2007877748669444,2.7782807558580713,3,0
662,NH1793,J,0.0014858841010401188,0.030832095096582468,2.960229969697221,2.9341273307800293,0.02610263891719189,0.02610263891719189,0.0006813477584413005,3.6744426524999754,3.1769156811006534,2.766749804259347,3,0
663,NH1794,J,0.0007429420505200594,0.030089153046062408,2.8837655101011124,2.830195903778076,0.0535696063230362,0.0535696063230362,0.00286970272160508,7.624750080105299,4.708870685152194,3.9798435805027026,9,1
664,NH1795,J,0.0007429420505200594,0.04420505200594354,2.9566671212122224,2.865954875946045,0.0907122452661775,0.0907122452661775,0.008228711441231142,3.9817484963558902,3.872880830624215,3.742477668598343,15,0
665,NH1796,J,0.0007429420505200594,0.036404160475482915,3.072160527777222,3.1053805351257324,-0.03322000734851027,0.03322000734851027,0.0011035688882350765,3.586989775232761,3.1776946047597425,2.7519414649787484,3,0
666,NH1797,J,0.0018573551263001485,0.031203566121842496,2.849835247475,2.9128143787384033,-0.06297913126340315,0.06297913126340315,0.003966370974692965,4.583558553025025,3.4478236341112387,2.8843378312078936,4,0
667,NH1799,O,0.02823179791976226,0.03231797919762259,2.8961089031301643,2.86226487159729,0.0338440315328743,0.0338440315328743,0.0011454184703981896,5.129693326097116,4.353831430256265,3.7682172645178467,8,1
668,NH1800,N,0.02711738484398217,0.02897473997028232,2.9398054747483333,2.763570785522461,0.17623468922587238,0.17623468922587238,0.031058665686539817,6.748408581847504,5.386742800321686,4.566670351295381,16,3
669,NH1801,M,0.02823179791976226,0.029346210995542348,2.7769959646461113,2.878005027770996,-0.10100906312488478,0.10100906312488478,0.010202830833366958,10.837806262020827,5.254888878091082,4.2773904050554545,11,1
670,NH1802,M,0.10846953937592868,0.029346210995542348,2.79249957954625,2.777280569076538,0.015219010469711858,0.015219010469711858,0.00023161827967719916,7.906188240865614,5.710706616089281,4.608587340209207,13,3
671,NH1803,N,0.10958395245170877,0.031203566121842496,2.9375010151520837,2.8483917713165283,0.08910924383555541,0.08910924383555541,0.007940457336944469,7.2449876030362566,6.452443312975255,5.518245776374174,18,6
672,NH1804,N,0.10772659732540862,0.02637444279346211,2.8409999696970827,2.808687448501587,0.03231252119549577,0.03231252119549577,0.0010440990260093634,16.155612098629035,6.936341699660323,5.204636277845202,15,2
673,NH1805,M,0.002228826151560178,0.030832095096582468,2.8744327196983335,2.863431692123413,0.011001027574920386,0.011001027574920386,0.0001210226077041587,5.4111286626278154,3.8319254725297354,3.466072768552917,8,1
674,NH1806,L,0.0014858841010401188,0.048662704309063894,2.9500520265145838,2.848538398742676,0.10151362777190798,0.10151362777190798,0.010305016623413486,3.5080568724026833,3.4053209528912056,3.071435326112265,5,0
675,NH1807,M,0.0014858841010401188,0.029717682020802376,2.917260655304167,2.730544328689575,0.18671632661459192,0.18671632661459192,0.034862986624446965,5.486148199280932,4.474068195681331,4.126405219845788,17,1
676,NH1808,L,0.001114413075780089,0.04457652303120357,3.069874257576251,3.0687289237976074,0.0011453337786435647,0.0011453337786435647,1.311789464501946e-06,13.22897009284975,6.090250928352738,4.7081689542866325,15,2
677,NH1809,N,0.0003714710252600297,0.04309063893016345,2.9861731515158336,2.964198589324951,0.021974562190882452,0.021974562190882452,0.0004828813834809606,10.310912933120191,9.04571954767901,6.660926378352768,18,6
678,NH1810,O,0.0007429420505200594,0.031575037147102525,3.153575530303333,3.0911223888397217,0.06245314146361114,0.06245314146361114,0.003900394878673825,9.165785722292267,7.476964022733559,5.632084580903553,9,6
679,NH1811,J,0.001114413075780089,0.0412332838038633,2.871042633838056,2.7864627838134766,0.08457985002457935,0.08457985002457935,0.0071537510301803355,6.912051361081367,3.688965637038238,3.0839807634848078,3,1
680,NH1812,J,0.001114413075780089,0.0338038632986627,2.8218975429294444,2.8564929962158203,-0.03459545328637592,0.03459545328637592,0.0011968453880898185,8.656030930939872,4.932511102817409,3.6488915100863877,2,2
681,NH1814,N,0.002600297176820208,0.037518573551263,3.083927734847778,2.9995923042297363,0.0843354306180415,0.0843354306180415,0.007112464857530491,4.291989946271908,3.9711225587184407,3.7368193685713536,14,0
682,NH1815,M,0.0,0.031575037147102525,2.989412714646667,2.9711294174194336,0.01828329722723332,0.01828329722723332,0.0003342789574993576,4.211477390250646,3.663893788132841,3.459955037609588,15,0
