feature,operation,variance,log10_variance,iqr,median,coefficient_of_variation,missing_rate,skewness,kurtosis,variance_percentile,selection_rate,mean_importance,mean_abs_correlation,mean_temporal_drift,variance_interpretation
220X142,220,256145.78674916681,5.408487216715828,1145.949252,361.07693600000005,1.4016638085769964,0.0,-0.8053786132418158,-1.0141137480442657,0.9560565533053115,0.0,0.0005090800391409,0.0083325980434628,0.0637203373838923,高方差候选，检查量纲和异常值
210X189,210,245051.43954838483,5.389257258107916,692.3075000000001,83.03999999999999,5.961304261730748,0.0,1.2790507071959545,0.6281130695186956,0.9556744363775316,0.0,0.0002033975272555,0.0521767286260613,0.2962510749237598,高方差候选，检查量纲和异常值
310X34,310,234898.93841677054,5.370881054066748,838.0,475.5,1.0192717927830288,0.0,0.785918840986606,0.3734974711829455,0.9552923194497516,0.0,0.0003072449040538,0.0992464027310763,0.9407888294996332,高方差候选，检查量纲和异常值
310X33,310,202584.9330272215,5.306607142176963,818.25,10928.0,0.0411872584312862,0.0,0.17384941823917652,-1.2338813779952211,0.9549102025219717,0.0,0.0002756849591512,0.083892801002072,0.7890088343906199,高方差候选，检查量纲和异常值
210X106,210,164020.56618967457,5.214898306722683,6.899999999999636,5737.3,0.07058974188609629,0.0,-14.058713516835294,196.17115152719768,0.9545280855941918,0.0,0.000405285992876,0.0596145324505111,0.3665923659713516,高方差候选，检查量纲和异常值
210X104,210,163931.3393634387,5.214661987197947,8.62499999999909,5735.1,0.07059760999339501,0.0,-14.05627996225868,196.1256460400653,0.9541459686664119,0.0,0.0004175249187197,0.0624530548723589,0.1158187908515256,高方差候选，检查量纲和异常值
310X131,310,145083.21722396635,5.161617177506162,593.1019165,-233.272189,1.6328474938271857,0.0,0.46808315748411367,-1.217545477039069,0.953763851738632,0.0,0.0001914533256772,0.0570552726180456,0.8244093263951836,高方差候选，检查量纲和异常值
344X225,344,144679.28218867377,5.1604063453876785,195.75,4634.0,0.08208185132773767,0.0,-2.8758851785879336,6.965583414605431,0.9533817348108521,0.6,0.0005253442550409,0.2202267790168434,0.0437400584262697,高方差候选，检查量纲和异常值
420X103,420,119249.06132665832,5.0764549691607295,0.0,12000.0,0.028777047823484732,0.0,-11.438151192995,129.15418292356304,0.9529996178830722,0.0,0.0,0.0,0.0,高方差候选，检查量纲和异常值
312X259,312,110578.72139549558,5.043671563952408,2.0,2.0,166.266894927625,0.0,9.16444800440285,92.12531892918531,0.9526175009552923,0.0,0.0001238770963484,0.0519944453606288,0.0,高方差候选，检查量纲和异常值
344X221,344,108230.56128754641,5.034349910719342,194.0,4669.0,0.0704613697393134,0.0,-2.826353624908634,6.857880613839496,0.9522353840275124,1.0,0.0006505472443317,0.2276953775708038,0.0290860817180484,高方差候选，检查量纲和异常值
344X92,344,101554.6933667084,5.0066999991949075,0.0,1200.0,0.2655637260918172,0.0,-3.19932271117714,8.25630036791505,0.9518532670997325,0.8,0.0006095174478333,0.1930488048028741,0.0,高方差候选，检查量纲和异常值
344X87,344,101371.90222152852,5.005917596011794,0.0,1202.0,0.26488314873062374,0.0,-3.1993225974912094,8.25636557295493,0.9514711501719526,0.6,0.0006105574160202,0.1930099353350918,0.0,高方差候选，检查量纲和异常值
344X85,344,101279.31374217581,5.005520749950176,2.0,1199.0,0.26542461242903687,0.0,-3.199286247075817,8.256188978204316,0.9510890332441727,1.0,0.0009117240997686,0.1931976549636139,0.0,高方差候选，检查量纲和异常值
520X400,520,100849.43381715273,5.003673464365576,430.0,1519.0,0.20906385696487587,0.01125,-0.7181545055975337,-0.6939791957035348,0.9507069163163928,0.0,0.0002057581505041,0.1229509389906887,0.2024019857547219,高方差候选，检查量纲和异常值
312X268,312,99625.37217888243,4.9983699568376245,2.0,0.0,,0.00125,-12.54503312199814,155.77425579715472,0.9503247993886129,0.0,0.0001693687292552,0.0312362652032709,0.0,高方差候选，检查量纲和异常值
312X267,312,99623.12972669501,4.998360181259875,2.0,0.0,,0.00125,-12.545006055359076,155.77380466346477,0.949942682460833,0.0,0.0001586302507652,0.0393911154800417,0.0,中等方差
312X675,312,96493.58806277269,4.98449845571194,87.0,4630.0,0.0670916135616878,0.00125,-2.0679060401688942,2.3849018659448515,0.9495605655330531,0.0,0.0001459895934691,0.0300919183119639,0.2087516011975025,中等方差
312X669,312,93191.55159801882,4.969376542604308,85.0,4608.0,0.06624846208886417,0.00125,-2.0612689184092456,2.369540717054132,0.9491784486052732,0.0,0.0001678779902276,0.0315710501711312,0.1949132364157826,中等方差
312X681,312,87453.15604091593,4.941775487072807,86.0,4579.0,0.06458283420221561,0.00125,-2.059011126113264,2.365291268432912,0.9487963316774933,0.0,0.000151784295029,0.0290853358465036,0.169184328373029,中等方差
312X680,312,81222.16924037262,4.909674584224977,44.0,4388.0,0.06494873147487909,0.00125,-2.0954285281437994,2.44960695413103,0.9484142147497134,0.0,0.0001138077484543,0.0159517636646729,0.1882260263596424,中等方差
312X673,312,78151.45110272539,4.892937046335442,44.0,4424.0,0.06319073470933054,0.00125,-2.10558844863656,2.476232654993091,0.9480320978219335,0.0,0.000122547888163,0.0187972312805772,0.0520589479249273,中等方差
312X667,312,77654.36148882846,4.890165853075996,44.5,4419.0,0.06306071999261446,0.00125,-2.1059645624736603,2.477241800761434,0.9476499808941536,0.0,0.0001473339992756,0.0193620935833224,0.0363333333333333,中等方差
312X668,312,76817.33432141047,4.885459232410145,46.0,4393.0,0.06309114554262783,0.00125,-2.09268542783209,2.443668040173217,0.9472678639663737,0.0,0.000153347575094,0.0161233733352575,0.1291708929597086,中等方差
312X674,312,75881.67946461898,4.880136934422014,48.0,4397.0,0.06264869106372455,0.00125,-2.0915467842553155,2.4409744329770837,0.9468857470385939,0.0,0.0001391793999298,0.0165935247850341,0.1397298956414978,中等方差
ERROR:#N/A_14,META,75137.51278942481,4.875856814899497,197.5,4692.0,0.05842119067188746,0.0,-2.6485256481545125,5.985593870820038,0.946503630110814,1.0,0.0008465614925486,0.2323993849422129,0.0251788796287615,中等方差
312X679,312,74969.66015476733,4.874885542148717,45.5,4400.0,0.062228609187275026,0.00125,-2.1017276814181756,2.4671491453514096,0.9461215131830341,0.0,0.0001629261598057,0.0214994882660559,0.1440582442794832,中等方差
312X265,312,70663.89285982566,4.8491975589546366,2.0,0.0,,0.0,-14.337842599886987,206.13357860639525,0.9457393962552542,0.0,0.0001111371330437,0.067279964056781,0.0,中等方差
210X88,210,69561.46741154062,4.842368734946731,42.67375000000001,127.1325,2.0745685041601685,0.0,13.636343404130272,198.8224103533257,0.9453572793274742,0.0,0.0002075353939248,0.0636673296207399,0.5398331778351092,中等方差
310X132,310,67880.48310086942,4.831744924501489,561.87044025,-140.8329215,1.8499852836760609,0.0,0.5283961646605553,-0.9298914140833787,0.9449751623996943,0.0,0.0002820049125981,0.0162278672180219,0.1170533555729648,中等方差
312X266,312,59479.20327727901,4.774365142523106,0.0,718.0,0.3396707318968436,0.00125,-10.099501573563014,169.52469971193236,0.9445930454719144,0.0,9.440340225078316e-05,0.0858745484784604,0.0,中等方差
344X222,344,57711.4126648843,4.761261705136165,32.5,4058.0,0.05919960512259923,0.07625,-7.501046886115274,103.82259492645049,0.9442109285441345,0.0,0.0003039955956799,0.1023630199286345,0.1267797361245706,中等方差
312X260,312,54327.74235965331,4.73502165789371,0.0,722.0,0.3228298106421511,0.00125,12.141029736730898,154.9687396850743,0.9438288116163546,0.0,0.0001328003982649,0.0288121181052993,0.0,中等方差
220X143,220,54037.32171454496,4.7326938156753275,330.211043,-113.99577,2.039192247622498,0.0,0.3060922821043524,-0.1447613695593879,0.9434466946885747,0.0,0.0002549117356612,0.077490334753394,0.0608292592358652,中等方差
344X226,344,52596.92650289145,4.720960366932576,30.0,3819.0,0.060052421624403454,0.07625,-7.2918515638323695,98.65994420437303,0.9430645777607948,0.0,0.0001746318704162,0.0992582588706027,0.038697612104808,中等方差
ERROR:#N/A_15,META,48319.01439358102,4.684118067008054,40.0,4242.0,0.051818921439173674,0.07625,-10.256001314616153,177.76169394874165,0.9426824608330149,0.0,0.0002470631725008,0.082658253838987,0.4326426472265448,中等方差
312X261,312,43817.5709486485,4.641648298536467,2.0,2.0,104.66323488772036,0.00125,13.416517296518368,209.95390204056068,0.942300343905235,0.0,9.466556984422168e-05,0.0461064872820986,0.0,中等方差
344X169,344,36665.85709099312,4.564261841398674,52.0,44.0,4.351893354637849,0.07625,9.467440506679708,92.08037505738838,0.9419182269774551,0.0,0.0001478690101084,0.0722373540135249,0.337522844544187,中等方差
311X200,311,35551.00220838687,4.550851848312958,315.0,1885.0,0.10002638410867824,0.00625,-0.9624532233632148,-0.6512378967773165,0.9415361100496752,0.8,0.0004868524421007,0.2244712477510545,0.0145214521452145,中等方差
400X58,400,34811.2336295803,4.5417194139486465,93.0,97.0,1.9234813187630908,0.00625,4.066804422687961,18.535720412818797,0.9411539931218953,0.0,0.0001716038736677,0.0497067648056479,0.1874087083425319,中等方差
420X205,420,32891.93847697601,4.517089469257839,303.0,1470.0,0.12337506653275673,0.005,-0.4120085032175501,-0.2148514302212683,0.9407718761941154,0.0,0.0002514936062028,0.168497695622513,0.3276137852332154,中等方差
220X33,220,27449.72439142682,4.43853798828034,258.0,777.5,0.21309271190756038,0.0,-0.049742732618319636,-0.9033262656365539,0.9403897592663355,0.6,0.0012406864858282,0.2006449050852625,1.0,中等方差
344X112,344,25470.07749687028,4.406030266377511,1.0,597.0,0.26732575499838496,0.0,3.199255587429158,8.256095916786972,0.9400076423385556,1.0,0.000709395782839,0.1931127507621106,0.0,中等方差
344X114,344,25419.506631726857,4.4051671170599285,0.0,602.0,0.26484212708730126,0.0,3.1990903748132498,8.255744523588042,0.9396255254107757,0.8,0.0006326082535332,0.192661753421952,0.0,中等方差
344X119,344,25388.6733416771,4.404640007866945,0.0,600.0,0.2655637260918172,0.0,3.19932271117714,8.25630036791505,0.9392434084829958,0.8,0.0006301940871584,0.1930488048028741,0.0,中等方差
210X87,210,23674.920488538257,4.37428852911366,52.844999999999985,132.39249999999998,1.1622000276189417,0.0,12.297831038098895,169.04946927004661,0.9388612915552159,0.0,0.0003856239859566,0.0767399266095968,0.5866571538204031,中等方差
344X186,344,23535.26627659577,4.371719116252221,25.0,295.0,0.520040949005264,0.0,3.031000920573002,7.5701919399796065,0.938479174627436,0.6,0.0005016501306753,0.1960335534877754,0.0408900677866195,中等方差
312X269,312,23186.219221303647,4.365229937719964,2.0,0.0,,0.1375,-26.262401728845084,689.8088479790257,0.9380970576996561,0.0,0.0002099525858908,0.0766695944300359,0.0,中等方差
312X262,312,22403.34394183211,4.350312846329595,4.0,2.0,74.83873318982643,0.00125,24.33269773898083,638.2211164807436,0.9377149407718762,0.0,0.0001615016889113,0.0147766804614031,0.0,中等方差
311X53,311,20828.3213194541,4.31865426893593,194.0,151.0,0.9557629412428881,0.1125,1.2787769578493648,2.7232179107700123,0.9373328238440963,0.2,0.0003328923205849,0.1135643405814986,0.0620038107165651,中等方差
210X101,210,19927.32621049748,4.299449030264601,0.2999999999999545,2000.2,0.07057503337405421,0.0,-14.062143203552317,196.23526030760937,0.9369507069163164,0.0,0.0002666340492603,0.053572356993279,0.0,中等方差
220X54,220,18470.33829630791,4.266474849900138,205.0,-109.0,1.2468405757300138,0.0,-0.5630052337538112,-0.40719516654279353,0.9365685899885365,1.0,0.0009942444595426,0.2463514612601661,0.6700888659481645,中等方差
400X205,400,16778.953740613382,4.224764876704563,107.0,821.0,0.15777539685381553,0.0,1.2552423213077737,0.7314707108794782,0.9361864730607566,0.0,0.0002437419080369,0.0827676658389491,0.3034391534391534,中等方差
312X678,312,15038.062352941173,4.177191881226552,221.5,2544.5,0.04819405682639558,0.0,0.011708171301308858,-1.7156708934265064,0.9358043561329767,0.0,0.0001408198663462,0.0132687321279882,0.8720932094811019,中等方差
312X666,312,13631.479785669591,4.134543003880663,211.0,2547.0,0.04583978341271906,0.0,0.009328104758049594,-1.6829130967158377,0.9354222392051967,0.0,0.0001639700503714,0.0147912395040404,0.8529714190018979,中等方差
312X672,312,11779.051088861037,4.071110305436607,191.0,2551.0,0.04254462442100028,0.0,0.014876268390931282,-1.6104116476554882,0.9350401222774168,0.0,0.0001681624573123,0.0158985432927388,0.8193544402578532,中等方差
344X185,344,11419.7005694616,4.057654716630022,16.0,265.0,0.4032566002504988,0.0,3.842155135036548,15.086149493542182,0.9346580053496369,1.0,0.0005371501107812,0.1792562342789849,0.1388574660633484,中等方差
344X105,344,11330.379968711239,4.054244474342442,2.0,400.0,0.26611064391422834,0.0,3.198858796519114,8.25479494269068,0.934275888421857,0.8,0.0005165058184663,0.1931254632974221,0.0,中等方差
344X103,344,11310.818423028411,4.053494030543981,1.0,398.0,0.26721691340567855,0.0,3.1990637953501877,8.25534312462631,0.9338937714940772,1.0,0.0006432273202907,0.1927593148360157,0.0,中等方差
344X110,344,11283.854818523154,4.052457489755582,0.0,400.0,0.2655637260918172,0.0,3.1993227111771403,8.25630036791505,0.9335116545662973,0.8,0.000591496685913,0.1930488048028741,0.0,中等方差
312X558,312,5284.128135168959,3.722973340305491,118.0,938.0,0.07749681102721394,0.0,-0.15206201600020064,-1.1975895685382412,0.9331295376385174,0.0,0.0001863207611476,0.0213697041490929,0.6748321739492779,中等方差
ERROR:#N/A_6,META,5206.777071339179,3.7165689837137506,14.0,261.0,0.2764674357999187,0.0,5.936021762206008,35.76680546639852,0.9327474207107375,0.0,0.0002388081378719,0.0946593402792839,0.1428571428571428,中等方差
312X552,312,5183.243954943658,3.7146016498568066,115.0,929.5,0.07745535179738107,0.0,-0.21312283922806388,-1.0826656739969298,0.9323653037829576,0.0,0.0001759051267372,0.0223742537901343,0.6470401288210438,中等方差
210X96,210,5148.701040300373,3.7116976752187143,18.949999999999932,1006.0,0.07132649067616083,0.0,-13.565758362325358,187.00277050949808,0.9319831868551777,0.0,0.0003119226076535,0.0604159133902129,0.1829227736139462,中等方差
210X100,210,5048.437949874842,3.7031570227344743,18.549999999999955,993.6,0.07151002478000164,0.0,-13.568265709962304,187.05700385606065,0.9316010699273978,0.0,0.0002485144330427,0.049560738162207,0.1884557233387878,中等方差
312X564,312,4715.063627972462,3.6734875577500987,103.25,927.0,0.0740737010946997,0.0,-0.3014007239911823,-0.8538040287123527,0.9312189529996179,0.0,0.0001969010992249,0.0210604789399828,0.6020385780205759,中等方差
440AX21,440A,3939.1211088235254,3.5953993334583445,2.3000000000000114,302.95,0.20717087956785288,0.0,2.219727121546688,2.9399444638376018,0.930836836071838,0.0,8.951745704489367e-05,0.0191383519611737,0.0634377940899611,中等方差
520X377,520,3868.8751548811156,3.5875847156553307,0.0,1500.0,0.0414668550632436,0.0,-16.268451097401154,263.32079890773485,0.9304547191440581,0.0,0.0,0.0007204664689631,0.0,中等方差
440AX19,440A,3659.5040919743424,3.563422237112697,2.1000000000000227,311.5,0.19420171799925845,0.0,2.2197875827784284,2.9402709895637065,0.9300726022162782,0.0,9.032417416173476e-05,0.0187473878748081,0.1160765550239204,中等方差
440AX20,440A,3406.0343867334173,3.532249028210607,2.1999999999999886,321.9,0.18130239344172805,0.0,2.2193879991219623,2.9396580401250176,0.9296904852884983,0.0,0.0001075535406355,0.0183467213024312,0.1667532467532475,中等方差
520X376,520,3379.422545118868,3.528842497054714,2.0,485.0,0.11986144523692192,0.0,-7.991616304114189,62.04009730803559,0.9293083683607184,0.0,0.0002013652042518,0.0240951830747986,0.0,中等方差
440AX36,440A,3320.731406695871,3.5212337496401735,1.400000000000034,329.3,0.17499480014664429,0.0,2.2212182061515247,2.9450055779136903,0.9289262514329385,0.0,0.000123150738133,0.0188473506726633,0.1215426083350535,中等方差
440AX35,440A,3289.607073279103,3.5171440267956697,1.599999999999966,340.0,0.16869145974938915,0.0,2.2210406689752316,2.9455521299880605,0.9285441345051586,0.0,0.0001255541224747,0.0180640522885501,0.1910294117647077,中等方差
220X223,220,3283.773911138893,3.5163732481657655,122.0,-168.0,0.34109656223041684,0.0,0.1886372988010835,-1.7137618662012228,0.9281620175773787,0.2,0.0005148503398563,0.0689640376254888,0.0704918032786885,中等方差
