feature,position,operation,status,missing_rate,zero_rate,n_unique,timestamp_ratio
310X46,477,310,removed_constant,0.0,0.0,1,0.0
310X47,478,310,removed_constant,0.0,0.0,1,0.0
310X49,479,310,removed_duplicate,0.0,0.0,26,0.0
310X50,480,310,removed_constant,0.0,1.0,1,0.0
310X51,481,310,removed_constant,0.0,1.0,1,0.0
310X52,482,310,removed_constant,0.0,1.0,1,0.0
310X55,483,310,removed_duplicate,0.0,0.0,26,0.0
310X56,484,310,converted_timestamp,0.0,0.0,765,1.0
310X59,485,310,removed_duplicate,0.0,0.0,26,0.0
310X60,486,310,converted_timestamp,0.0,0.0,765,1.0
310X63,487,310,removed_duplicate,0.0,0.0,26,0.0
310X64,488,310,converted_timestamp,0.0,0.0,765,1.0
310X67,489,310,removed_duplicate,0.0,0.0,26,0.0
310X68,490,310,converted_timestamp,0.0,0.0,765,1.0
310X71,491,310,removed_duplicate,0.0,0.0,26,0.0
310X72,492,310,converted_timestamp,0.0,0.0,765,1.0
310X75,493,310,removed_duplicate,0.0,0.0,26,0.0
310X76,494,310,converted_timestamp,0.0,0.0,765,1.0
310X79,495,310,removed_duplicate,0.0,0.0,26,0.0
310X80,496,310,converted_timestamp,0.0,0.0,765,1.0
310X83,497,310,removed_duplicate,0.0,0.0,26,0.0
310X84,498,310,converted_timestamp,0.0,0.0,765,1.0
310X87,499,310,removed_duplicate,0.0,0.0,26,0.0
310X88,500,310,removed_constant,0.0,0.0,1,0.0
310X92,501,310,removed_duplicate,0.0,0.0,26,0.0
310X93,502,310,removed_constant,0.0,0.0,1,0.0
310X95,503,310,removed_constant,0.0,1.0,1,0.0
310X96,504,310,kept_numeric,0.0,0.0,72,0.0
310X97,505,310,kept_numeric,0.0,0.9975,3,0.0
310X98,506,310,removed_duplicate,0.0,0.0,26,0.0
310X99,507,310,kept_numeric,0.0,0.0,765,0.0
310X100,508,310,removed_constant,0.0,0.0,1,0.0
310X101,509,310,kept_numeric,0.0,0.0,765,0.0
310X102,510,310,removed_constant,0.0,0.0,1,0.0
310X103,511,310,kept_numeric,0.0,0.0,765,0.0
310X104,512,310,removed_constant,0.0,0.0,1,0.0
310X105,513,310,kept_numeric,0.0,0.0,765,0.0
310X106,514,310,removed_constant,0.0,0.0,1,0.0
310X107,515,310,kept_numeric,0.0,0.0,765,0.0
310X108,516,310,removed_constant,0.0,0.0,1,0.0
310X109,517,310,kept_numeric,0.0,0.0,765,0.0
310X110,518,310,removed_constant,0.0,0.0,1,0.0
310X111,519,310,kept_numeric,0.0,0.0,765,0.0
310X112,520,310,removed_constant,0.0,0.0,1,0.0
310X113,521,310,kept_numeric,0.0,0.0,765,0.0
310X114,522,310,removed_constant,0.0,0.0,1,0.0
310X115,523,310,kept_numeric,0.0,0.0,765,0.0
310X116,524,310,removed_constant,0.0,0.0,1,0.0
310X117,525,310,kept_numeric,0.0,0.0,765,0.0
310X118,526,310,removed_constant,0.0,0.0,1,0.0
310X119,527,310,kept_numeric,0.0,0.0,765,0.0
310X120,528,310,removed_constant,0.0,0.0,1,0.0
310X121,529,310,kept_numeric,0.0,0.0,765,0.0
310X122,530,310,removed_constant,0.0,0.0,1,0.0
310X124,531,310,removed_constant,0.0,0.0,1,0.0
310X127,532,310,removed_duplicate,0.0,0.0,26,0.0
310X129,533,310,removed_duplicate,0.0,0.0,26,0.0
310X130,534,310,kept_numeric,0.0,0.0,763,0.0
310X131,535,310,kept_numeric,0.0,0.0,765,0.0
310X132,536,310,kept_numeric,0.0,0.0,763,0.0
310X136,537,310,removed_duplicate,0.0,0.0,26,0.0
310X137,538,310,removed_constant,0.0,0.0,1,0.0
310X138,539,310,kept_numeric,0.0,0.0,2,0.0
310X139,540,310,kept_numeric,0.0,0.0,2,0.0
310X140,541,310,kept_numeric,0.0,0.0,2,0.0
310X141,542,310,removed_constant,0.0,0.0,1,0.0
310X142,543,310,removed_constant,0.0,0.0,1,0.0
310X143,544,310,removed_constant,0.0,0.0,1,0.0
310X144,545,310,removed_constant,0.0,0.0,1,0.0
310X145,546,310,removed_constant,0.0,0.0,1,0.0
310X147,547,310,kept_numeric,0.0,0.0,65,0.0
310X148,548,310,kept_numeric,0.0,0.0,59,0.0
310X149,549,310,kept_numeric,0.0,0.0,65,0.0
310X150,550,310,kept_numeric,0.0,0.0,70,0.0
310X151,551,310,kept_numeric,0.0,0.0,94,0.0
310X152,552,310,kept_numeric,0.0,0.0,61,0.0
310X153,553,310,kept_numeric,0.0,0.0,55,0.0
310X154,554,310,kept_numeric,0.0,0.0,27,0.0
310X155,555,310,kept_numeric,0.0,0.0,22,0.0
310X156,556,310,kept_numeric,0.0,0.0,16,0.0
310X157,557,310,kept_numeric,0.0,0.0,18,0.0
310X158,558,310,kept_numeric,0.0,0.0,26,0.0
310X159,559,310,kept_numeric,0.0,0.0,18,0.0
310X160,560,310,kept_numeric,0.0,0.0,24,0.0
310X161,561,310,kept_numeric,0.0,0.0,8,0.0
310X162,562,310,kept_numeric,0.0,0.0,5,0.0
310X163,563,310,kept_numeric,0.0,0.0,4,0.0
310X164,564,310,kept_numeric,0.0,0.0,6,0.0
310X165,565,310,kept_numeric,0.0,0.0,5,0.0
310X166,566,310,kept_numeric,0.0,0.0,5,0.0
310X167,567,310,kept_numeric,0.0,0.0,6,0.0
310X168,568,310,kept_numeric,0.0,0.0,14,0.0
310X169,569,310,kept_numeric,0.0,0.0,9,0.0
310X170,570,310,kept_numeric,0.0,0.0,11,0.0
310X171,571,310,kept_numeric,0.0,0.0,15,0.0
310X172,572,310,kept_numeric,0.0,0.0,11,0.0
310X173,573,310,kept_numeric,0.0,0.0,11,0.0
310X174,574,310,kept_numeric,0.0,0.0,18,0.0
310X175,575,310,kept_numeric,0.0,0.0,26,0.0
310X176,576,310,kept_numeric,0.0,0.0,19,0.0
310X177,577,310,kept_numeric,0.0,0.0,18,0.0
310X178,578,310,kept_numeric,0.0,0.0,13,0.0
310X179,579,310,kept_numeric,0.0,0.0,17,0.0
310X180,580,310,kept_numeric,0.0,0.0,18,0.0
310X181,581,310,kept_numeric,0.0,0.0,17,0.0
310X182,582,310,removed_constant,0.0,0.0,1,0.0
310X183,583,310,removed_constant,0.0,0.0,1,0.0
310X184,584,310,removed_constant,0.0,0.0,1,0.0
310X185,585,310,removed_constant,0.0,0.0,1,0.0
310X186,586,310,removed_constant,0.0,0.0,1,0.0
310X188,587,310,kept_numeric,0.0,0.0,727,0.0
310X189,588,310,removed_constant,0.0,0.0,1,0.0
310X190,589,310,removed_constant,0.0,0.0,1,0.0
310X191,590,310,removed_constant,0.0,0.0,1,0.0
310X192,591,310,removed_constant,0.0,0.0,1,0.0
310X194,592,310,removed_constant,0.0,0.0,1,0.0
310X195,593,310,removed_constant,0.0,0.0,1,0.0
310X196,594,310,removed_constant,0.0,0.0,1,0.0
310X197,595,310,removed_constant,0.0,0.0,1,0.0
310X200,596,310,kept_numeric,0.0,0.0,99,0.0
310X201,597,310,kept_numeric,0.0,0.0,186,0.0
310X202,598,310,kept_numeric,0.0,0.0,137,0.0
310X203,599,310,removed_duplicate,0.0,0.0,26,0.0
310X204,600,310,removed_constant,0.0,0.0,1,0.0
310X205,601,310,removed_constant,0.0,0.0,1,0.0
310X206,602,310,kept_numeric,0.0,0.0,12,0.0
310X207,603,310,kept_numeric,0.0,0.0,44,0.0
311X1,604,311,kept_numeric,0.00625,0.21,5,0.0
311X2,605,311,removed_duplicate,0.00625,0.21,5,0.0
311X3,606,311,removed_duplicate,0.00625,0.21,5,0.0
311X4,607,311,kept_numeric,0.00625,0.0,758,0.0
311X5,608,311,kept_numeric,0.1,0.0,686,0.0
311X6,609,311,converted_timestamp,0.05625,0.0,723,1.0
311X7,610,311,converted_timestamp,0.18625,0.0,621,1.0
311X8,611,311,kept_numeric,0.00625,0.0,25,0.0
311X9,612,311,kept_numeric,0.00625,0.0,13,0.0
311X10,613,311,kept_numeric,0.00625,0.0,28,0.0
311X11,614,311,kept_numeric,0.00625,0.0,21,0.0
311X12,615,311,kept_numeric,0.00625,0.0,25,0.0
311X13,616,311,removed_constant,0.00625,0.0,1,0.0
311X14,617,311,kept_numeric,0.00625,0.0,7,0.0
311X15,618,311,kept_numeric,0.00625,0.0,6,0.0
311X16,619,311,kept_numeric,0.00625,0.0,5,0.0
311X17,620,311,kept_numeric,0.00625,0.0,7,0.0
311X18,621,311,kept_numeric,0.00625,0.0,7,0.0
311X19,622,311,removed_constant,0.00625,0.0,1,0.0
311X20,623,311,converted_timestamp,0.225,0.0,596,1.0
311X21,624,311,kept_numeric,0.20375,0.0,2,0.0
311X22,625,311,converted_timestamp,0.05125,0.0,728,1.0
311X23,626,311,removed_constant,0.08375,0.0,1,0.0
311X24,627,311,kept_numeric,0.00625,0.0,2,0.0
311X25,628,311,kept_numeric,0.00625,0.0,741,0.0
311X26,629,311,kept_numeric,0.00625,0.0,742,0.0
311X27,630,311,kept_numeric,0.00625,0.0,757,0.0
311X28,631,311,kept_numeric,0.00625,0.0,760,0.0
311X29,632,311,kept_numeric,0.00625,0.0,3,0.0
311X30,633,311,kept_numeric,0.00625,0.0,2,0.0
311X31,634,311,kept_numeric,0.00625,0.0,3,0.0
311X32,635,311,kept_numeric,0.00625,0.0,2,0.0
311X33,636,311,kept_numeric,0.00625,0.0,3,0.0
311X34,637,311,removed_constant,0.00625,0.0,1,0.0
311X35,638,311,removed_constant,0.00625,0.0,1,0.0
311X36,639,311,removed_constant,0.00625,0.0,1,0.0
311X37,640,311,removed_constant,0.00625,0.0,1,0.0
311X38,641,311,removed_constant,0.00625,0.0,1,0.0
311X39,642,311,removed_constant,0.00625,0.0,1,0.0
311X40,643,311,removed_constant,0.00625,0.0,1,0.0
311X41,644,311,removed_constant,0.00625,0.99375,1,0.0
311X42,645,311,removed_constant,0.00625,0.99375,1,0.0
311X49,646,311,removed_constant,0.11,0.89,1,0.0
311X50,647,311,removed_constant,0.1125,0.8875,1,0.0
311X51,648,311,kept_numeric,0.1125,0.0,2,0.0
311X52,649,311,kept_numeric,0.11,0.0,194,0.0
311X53,650,311,kept_numeric,0.1125,0.0,357,0.0
311X54,651,311,kept_numeric,0.11,0.0,683,0.0
311X55,652,311,converted_timestamp,0.04875,0.0,727,1.0
311X56,653,311,converted_timestamp,0.05625,0.0,722,1.0
311X57,654,311,removed_constant,0.11,0.0,1,0.0
311X58,655,311,kept_numeric,0.045,0.0,730,0.0
311X59,656,311,converted_timestamp,0.035,0.0,737,1.0
311X60,657,311,converted_timestamp,0.12375,0.0,669,1.0
311X61,658,311,kept_numeric,0.00625,0.0,9,0.0
311X62,659,311,kept_numeric,0.00625,0.0,6,0.0
311X63,660,311,kept_numeric,0.00625,0.0,8,0.0
311X64,661,311,removed_duplicate,0.00625,0.0,6,0.0
311X65,662,311,kept_numeric,0.00625,0.0,9,0.0
311X66,663,311,kept_numeric,0.00625,0.0,4,0.0
311X67,664,311,kept_numeric,0.00625,0.0,32,0.0
311X68,665,311,kept_numeric,0.00625,0.0,22,0.0
311X69,666,311,kept_numeric,0.00625,0.0,23,0.0
311X70,667,311,kept_numeric,0.00625,0.0,27,0.0
311X71,668,311,kept_numeric,0.00625,0.0,29,0.0
311X72,669,311,kept_numeric,0.00625,0.0,37,0.0
311X73,670,311,kept_numeric,0.00625,0.0,23,0.0
311X74,671,311,kept_numeric,0.00625,0.0,28,0.0
311X75,672,311,kept_numeric,0.00625,0.0,29,0.0
311X76,673,311,kept_numeric,0.00625,0.0,37,0.0
311X77,674,311,kept_numeric,0.0825,0.0,704,0.0
311X78,675,311,removed_duplicate,0.05625,0.0,723,1.0
311X79,676,311,removed_duplicate,0.18625,0.0,621,1.0
311X80,677,311,kept_numeric,0.00625,0.0,11,0.0
311X81,678,311,kept_numeric,0.00625,0.0,9,0.0
311X82,679,311,kept_numeric,0.00625,0.0,10,0.0
311X83,680,311,kept_numeric,0.00625,0.0,11,0.0
311X84,681,311,kept_numeric,0.00625,0.0,11,0.0
311X85,682,311,kept_numeric,0.00625,0.0,4,0.0
311X86,683,311,kept_numeric,0.00625,0.0,47,0.0
311X87,684,311,kept_numeric,0.00625,0.0,40,0.0
311X88,685,311,kept_numeric,0.00625,0.0,44,0.0
311X89,686,311,kept_numeric,0.00625,0.0,41,0.0
311X90,687,311,kept_numeric,0.00625,0.0,43,0.0
311X91,688,311,kept_numeric,0.00625,0.0,37,0.0
311X92,689,311,kept_numeric,0.00625,0.0,35,0.0
311X93,690,311,kept_numeric,0.00625,0.0,36,0.0
311X94,691,311,kept_numeric,0.00625,0.0,35,0.0
311X95,692,311,kept_numeric,0.00625,0.0,36,0.0
311X102,693,311,removed_constant,0.00625,0.0,1,0.0
311X103,694,311,kept_numeric,0.00625,0.44375,2,0.0
311X104,695,311,kept_numeric,0.00625,0.46875,2,0.0
311X105,696,311,kept_numeric,0.00625,0.115,3,0.0
311X106,697,311,kept_numeric,0.00625,0.5,2,0.0
311X107,698,311,kept_numeric,0.00625,0.44375,2,0.0
311X108,699,311,removed_constant,0.00625,0.99375,1,0.0
311X109,700,311,kept_numeric,0.00625,0.0,5,0.0
311X110,701,311,kept_numeric,0.00625,0.0,3,0.0
311X111,702,311,kept_numeric,0.00625,0.0,5,0.0
311X112,703,311,kept_numeric,0.00625,0.0,5,0.0
311X113,704,311,kept_numeric,0.00625,0.0,5,0.0
311X114,705,311,removed_constant,0.00625,0.0,1,0.0
311X115,706,311,kept_numeric,0.00625,0.0,4,0.0
311X116,707,311,kept_numeric,0.00625,0.0,2,0.0
311X117,708,311,kept_numeric,0.00625,0.0,3,0.0
311X118,709,311,kept_numeric,0.00625,0.0,3,0.0
311X119,710,311,kept_numeric,0.00625,0.0,4,0.0
311X120,711,311,removed_constant,0.00625,0.0,1,0.0
311X127,712,311,kept_numeric,0.00625,0.29,3,0.0
311X128,713,311,kept_numeric,0.00625,0.39,3,0.0
311X129,714,311,kept_numeric,0.00625,0.23625,3,0.0
311X130,715,311,kept_numeric,0.00625,0.4225,4,0.0
311X131,716,311,kept_numeric,0.00625,0.27625,3,0.0
311X132,717,311,removed_constant,0.00625,0.99375,1,0.0
311X133,718,311,kept_numeric,0.00625,0.0,3,0.0
311X134,719,311,kept_numeric,0.00625,0.0,3,0.0
311X135,720,311,kept_numeric,0.00625,0.0,3,0.0
311X136,721,311,kept_numeric,0.00625,0.0,4,0.0
311X137,722,311,kept_numeric,0.00625,0.0,4,0.0
311X138,723,311,removed_constant,0.00625,0.0,1,0.0
311X139,724,311,kept_numeric,0.00625,0.0,3,0.0
311X140,725,311,kept_numeric,0.00625,0.0,3,0.0
311X141,726,311,kept_numeric,0.00625,0.0,2,0.0
311X142,727,311,kept_numeric,0.00625,0.0,3,0.0
311X143,728,311,kept_numeric,0.00625,0.0,3,0.0
311X144,729,311,removed_constant,0.00625,0.0,1,0.0
311X145,730,311,kept_numeric,0.00625,0.03375,4,0.0
311X146,731,311,kept_numeric,0.00625,0.08875,2,0.0
311X147,732,311,kept_numeric,0.00625,0.12125,3,0.0
311X148,733,311,kept_numeric,0.00625,0.03375,3,0.0
311X149,734,311,kept_numeric,0.00625,0.04125,3,0.0
311X150,735,311,removed_constant,0.00625,0.99375,1,0.0
311X151,736,311,kept_numeric,0.00625,0.7725,2,0.0
311X152,737,311,kept_numeric,0.00625,0.73,2,0.0
311X153,738,311,kept_numeric,0.00625,0.9875,2,0.0
311X154,739,311,kept_numeric,0.00625,0.5125,2,0.0
311X155,740,311,kept_numeric,0.00625,0.775,2,0.0
311X156,741,311,removed_constant,0.00625,0.99375,1,0.0
311X162,742,311,kept_numeric,0.08375,0.0,702,0.0
311X163,743,311,converted_timestamp,0.03375,0.0,739,1.0
311X164,744,311,converted_timestamp,0.03,0.0,741,1.0
311X165,745,311,kept_numeric,0.075,0.0,705,0.0
311X169,746,311,kept_numeric,0.08375,0.0,699,0.0
311X170,747,311,converted_timestamp,0.07125,0.0,710,1.0
311X171,748,311,converted_timestamp,0.06375,0.0,715,1.0
311X172,749,311,removed_constant,0.09375,0.0,1,0.0
311X177,750,311,removed_constant,0.07125,0.0,1,0.0
311X178,751,311,removed_constant,0.06875,0.0,1,0.0
311X179,752,311,removed_constant,0.0675,0.0,1,0.0
311X182,753,311,kept_numeric,0.00625,0.0,13,0.0
311X183,754,311,kept_numeric,0.00625,0.0,7,0.0
311X184,755,311,kept_numeric,0.00625,0.0,7,0.0
311X186,756,311,removed_constant,0.08,0.92,1,0.0
311X187,757,311,kept_numeric,0.00625,0.0,20,0.0
311X188,758,311,kept_numeric,0.00625,0.0,25,0.0
311X189,759,311,kept_numeric,0.00625,0.0,91,0.0
311X190,760,311,kept_numeric,0.00625,0.0,17,0.0
311X191,761,311,kept_numeric,0.00625,0.0,20,0.0
311X192,762,311,kept_numeric,0.00625,0.0,14,0.0
311X193,763,311,kept_numeric,0.00625,0.0,16,0.0
311X194,764,311,kept_numeric,0.00625,0.0,18,0.0
311X195,765,311,kept_numeric,0.00625,0.0,122,0.0
311X196,766,311,kept_numeric,0.00625,0.0,14,0.0
311X197,767,311,kept_numeric,0.00625,0.0,7,0.0
311X198,768,311,removed_constant,0.00625,0.99375,1,0.0
311X199,769,311,kept_numeric,0.00625,0.0,23,0.0
311X200,770,311,kept_numeric,0.00625,0.0,75,0.0
311X201,771,311,removed_constant,0.00625,0.99375,1,0.0
311X202,772,311,removed_constant,0.00625,0.99375,1,0.0
311X203,773,311,kept_numeric,0.00625,0.0,26,0.0
311X204,774,311,kept_numeric,0.00625,0.0,36,0.0
311X205,775,311,kept_numeric,0.00625,0.0,27,0.0
311X206,776,311,kept_numeric,0.00625,0.0,54,0.0
311X207,777,311,kept_numeric,0.00625,0.0,28,0.0
311X208,778,311,kept_numeric,0.00625,0.0,17,0.0
311X209,779,311,kept_numeric,0.00625,0.0,20,0.0
311X210,780,311,kept_numeric,0.00625,0.0,17,0.0
311X211,781,311,kept_numeric,0.00625,0.0,75,0.0
311X212,782,311,kept_numeric,0.00625,0.0,18,0.0
311X221,783,311,removed_constant,0.00625,0.0,1,0.0
311X222,784,311,removed_constant,0.00625,0.99375,1,0.0
311X223,785,311,kept_numeric,0.00625,0.0,8,0.0
311X224,786,311,removed_constant,0.00625,0.99375,1,0.0
311X225,787,311,removed_constant,0.00625,0.99375,1,0.0
312X1,788,312,kept_numeric,0.0,0.0,4,0.0
312X2,789,312,kept_numeric,0.00125,0.0,5,0.0
312X3,790,312,kept_numeric,0.00125,0.0,6,0.0
312X4,791,312,removed_constant,0.00125,0.0,1,0.0
312X5,792,312,removed_constant,0.1375,0.0,1,0.0
312X6,793,312,kept_numeric,0.0,0.0,4,0.0
312X7,794,312,kept_numeric,0.00125,0.0,5,0.0
312X8,795,312,kept_numeric,0.00125,0.0,6,0.0
312X9,796,312,removed_constant,0.00125,0.0,1,0.0
312X10,797,312,removed_constant,0.1375,0.0,1,0.0
312X11,798,312,kept_numeric,0.0,0.0,4,0.0
312X12,799,312,kept_numeric,0.00125,0.0,6,0.0
312X13,800,312,kept_numeric,0.00125,0.0,6,0.0
312X14,801,312,removed_constant,0.00125,0.0,1,0.0
312X15,802,312,removed_constant,0.1375,0.0,1,0.0
312X16,803,312,kept_numeric,0.0,0.0,3,0.0
312X17,804,312,kept_numeric,0.00125,0.0,5,0.0
312X18,805,312,kept_numeric,0.00125,0.0,5,0.0
312X19,806,312,removed_constant,0.00125,0.0,1,0.0
312X20,807,312,removed_constant,0.1375,0.0,1,0.0
312X21,808,312,kept_numeric,0.0,0.0,4,0.0
312X22,809,312,kept_numeric,0.00125,0.0,5,0.0
312X23,810,312,kept_numeric,0.00125,0.0,7,0.0
312X24,811,312,removed_constant,0.00125,0.0,1,0.0
312X25,812,312,removed_constant,0.1375,0.0,1,0.0
312X26,813,312,kept_numeric,0.0,0.0,4,0.0
312X27,814,312,kept_numeric,0.00125,0.0,7,0.0
312X28,815,312,kept_numeric,0.00125,0.0,7,0.0
312X29,816,312,removed_constant,0.00125,0.0,1,0.0
312X30,817,312,removed_constant,0.1375,0.0,1,0.0
312X31,818,312,kept_numeric,0.0,0.0,4,0.0
312X32,819,312,kept_numeric,0.00125,0.0,7,0.0
312X33,820,312,kept_numeric,0.00125,0.0,6,0.0
312X34,821,312,removed_constant,0.00125,0.0,1,0.0
312X35,822,312,removed_constant,0.1375,0.0,1,0.0
312X36,823,312,kept_numeric,0.0,0.0,3,0.0
312X37,824,312,kept_numeric,0.00125,0.0,7,0.0
312X38,825,312,kept_numeric,0.00125,0.0,5,0.0
312X39,826,312,removed_constant,0.00125,0.0,1,0.0
312X40,827,312,removed_constant,0.1375,0.0,1,0.0
312X41,828,312,kept_numeric,0.0,0.0,4,0.0
312X42,829,312,kept_numeric,0.00125,0.0,5,0.0
312X43,830,312,kept_numeric,0.00125,0.0,7,0.0
312X44,831,312,removed_constant,0.00125,0.0,1,0.0
312X45,832,312,removed_constant,0.1375,0.0,1,0.0
312X46,833,312,kept_numeric,0.0,0.0,4,0.0
312X47,834,312,kept_numeric,0.00125,0.0,6,0.0
312X48,835,312,kept_numeric,0.00125,0.0,6,0.0
312X49,836,312,removed_constant,0.00125,0.0,1,0.0
312X50,837,312,removed_constant,0.1375,0.0,1,0.0
312X51,838,312,kept_numeric,0.0,0.0,55,0.0
312X52,839,312,kept_numeric,0.00125,0.0,28,0.0
312X53,840,312,kept_numeric,0.00125,0.0,11,0.0
312X54,841,312,kept_numeric,0.00125,0.0,25,0.0
312X55,842,312,kept_numeric,0.1375,0.0,12,0.0
312X57,843,312,kept_numeric,0.0,0.0,100,0.0
312X58,844,312,kept_numeric,0.00125,0.0,36,0.0
312X59,845,312,kept_numeric,0.00125,0.0,22,0.0
312X60,846,312,kept_numeric,0.00125,0.0,42,0.0
312X61,847,312,kept_numeric,0.1375,0.0,12,0.0
312X63,848,312,kept_numeric,0.0,0.0,73,0.0
312X64,849,312,kept_numeric,0.00125,0.0,34,0.0
312X65,850,312,kept_numeric,0.00125,0.0,17,0.0
312X66,851,312,kept_numeric,0.00125,0.0,41,0.0
312X67,852,312,kept_numeric,0.1375,0.0,14,0.0
312X69,853,312,kept_numeric,0.0,0.0,101,0.0
312X70,854,312,kept_numeric,0.00125,0.16375,90,0.0
312X71,855,312,kept_numeric,0.00125,0.16375,96,0.0
312X72,856,312,kept_numeric,0.00125,0.16375,100,0.0
312X73,857,312,kept_numeric,0.1375,0.56875,8,0.0
312X75,858,312,kept_numeric,0.0,0.0,92,0.0
312X76,859,312,kept_numeric,0.00125,0.16375,58,0.0
312X77,860,312,kept_numeric,0.00125,0.16375,53,0.0
312X78,861,312,kept_numeric,0.00125,0.16375,53,0.0
312X79,862,312,kept_numeric,0.1375,0.56875,6,0.0
312X81,863,312,kept_numeric,0.0,0.16375,54,0.0
312X82,864,312,kept_numeric,0.00125,0.16375,54,0.0
312X83,865,312,kept_numeric,0.00125,0.16375,51,0.0
312X84,866,312,kept_numeric,0.00125,0.16375,52,0.0
312X85,867,312,kept_numeric,0.1375,0.56875,5,0.0
312X87,868,312,kept_numeric,0.0,0.0,8,0.0
312X88,869,312,kept_numeric,0.00125,0.0,8,0.0
312X89,870,312,kept_numeric,0.00125,0.0,8,0.0
312X90,871,312,kept_numeric,0.00125,0.0,10,0.0
312X91,872,312,kept_numeric,0.1375,0.85375,3,0.0
312X93,873,312,kept_numeric,0.0,0.0,4,0.0
312X94,874,312,kept_numeric,0.00125,0.0,3,0.0
312X95,875,312,kept_numeric,0.00125,0.0,3,0.0
312X96,876,312,kept_numeric,0.00125,0.0,2,0.0
312X97,877,312,kept_numeric,0.1375,0.78875,3,0.0
312X99,878,312,kept_numeric,0.0,0.0,2,0.0
312X100,879,312,kept_numeric,0.00125,0.0,2,0.0
312X101,880,312,kept_numeric,0.00125,0.0,2,0.0
312X102,881,312,kept_numeric,0.00125,0.0,2,0.0
312X103,882,312,removed_constant,0.1375,0.8625,1,0.0
312X105,883,312,removed_constant,0.0,0.0,1,0.0
312X106,884,312,removed_constant,0.00125,0.0,1,0.0
312X107,885,312,removed_constant,0.00125,0.0,1,0.0
312X108,886,312,removed_constant,0.00125,0.0,1,0.0
312X109,887,312,removed_constant,0.1375,0.8625,1,0.0
312X111,888,312,kept_numeric,0.0,0.0,138,0.0
312X112,889,312,kept_numeric,0.00125,0.0,149,0.0
312X113,890,312,kept_numeric,0.00125,0.0,142,0.0
312X114,891,312,kept_numeric,0.00125,0.0,138,0.0
312X115,892,312,kept_numeric,0.1375,0.0,134,0.0
312X117,893,312,kept_numeric,0.0,0.0,139,0.0
312X118,894,312,kept_numeric,0.00125,0.0,152,0.0
312X119,895,312,kept_numeric,0.00125,0.0,143,0.0
312X120,896,312,kept_numeric,0.00125,0.0,139,0.0
312X121,897,312,kept_numeric,0.1375,0.0,135,0.0
312X123,898,312,kept_numeric,0.0,0.0,143,0.0
312X124,899,312,kept_numeric,0.00125,0.0,148,0.0
312X125,900,312,kept_numeric,0.00125,0.0,143,0.0
312X126,901,312,kept_numeric,0.00125,0.0,141,0.0
312X127,902,312,kept_numeric,0.1375,0.0,133,0.0
312X129,903,312,kept_numeric,0.0,0.0,76,0.0
312X130,904,312,kept_numeric,0.00125,0.0,68,0.0
312X131,905,312,kept_numeric,0.00125,0.0,66,0.0
312X132,906,312,kept_numeric,0.00125,0.0,67,0.0
312X133,907,312,kept_numeric,0.1375,0.0,64,0.0
312X135,908,312,kept_numeric,0.0,0.0,77,0.0
312X136,909,312,kept_numeric,0.00125,0.0,66,0.0
312X137,910,312,kept_numeric,0.00125,0.0,68,0.0
312X138,911,312,kept_numeric,0.00125,0.0,64,0.0
312X139,912,312,kept_numeric,0.1375,0.0,64,0.0
312X141,913,312,kept_numeric,0.0,0.0,77,0.0
312X142,914,312,kept_numeric,0.00125,0.0,70,0.0
312X143,915,312,kept_numeric,0.00125,0.0,65,0.0
312X144,916,312,kept_numeric,0.00125,0.0,67,0.0
312X145,917,312,kept_numeric,0.1375,0.0,64,0.0
312X147,918,312,removed_constant,0.0,0.0,1,0.0
312X148,919,312,removed_constant,0.00125,0.0,1,0.0
312X149,920,312,removed_constant,0.00125,0.0,1,0.0
312X150,921,312,removed_constant,0.00125,0.0,1,0.0
312X151,922,312,removed_constant,0.1375,0.0,1,0.0
312X153,923,312,kept_numeric,0.0,0.0,2,0.0
312X154,924,312,kept_numeric,0.00125,0.0,4,0.0
312X155,925,312,kept_numeric,0.00125,0.0,3,0.0
312X156,926,312,removed_constant,0.00125,0.99875,1,0.0
312X157,927,312,removed_constant,0.1375,0.8625,1,0.0
312X159,928,312,kept_numeric,0.0,0.0,2,0.0
312X160,929,312,kept_numeric,0.00125,0.0,2,0.0
312X161,930,312,removed_constant,0.00125,0.0,1,0.0
312X162,931,312,kept_numeric,0.00125,0.0,2,0.0
312X163,932,312,kept_numeric,0.1375,0.0,2,0.0
312X165,933,312,kept_numeric,0.0,0.0,2,0.0
312X166,934,312,kept_numeric,0.00125,0.0,4,0.0
312X167,935,312,kept_numeric,0.00125,0.0,2,0.0
312X168,936,312,kept_numeric,0.00125,0.0,2,0.0
312X169,937,312,kept_numeric,0.1375,0.0,3,0.0
312X171,938,312,kept_numeric,0.0,0.0,3,0.0
312X172,939,312,kept_numeric,0.00125,0.0,2,0.0
312X173,940,312,kept_numeric,0.00125,0.0,2,0.0
312X174,941,312,kept_numeric,0.00125,0.0,2,0.0
